uid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
1792, 0.14026, 0.26274, 39.00000, 3.87179, 1.03057, 0.04086, 0.00105, 1.34636, 52.39005, 1.34333, 0.64103
1793, 0.20628, 0.37747, 287.00000, 3.40070, 1.28591, 0.28485, 0.00099, 1.50996, 374.88335, 1.30621, 0.56098
1794, 0.26317, 0.48059, 453.00000, 2.42826, 1.16827, 0.36143, 0.00080, 1.48026, 601.27824, 1.32733, 0.60265
1795, 0.09778, 0.19334, 25.00000, 4.32000, 0.85245, 0.03552, 0.00142, 1.08785, 31.90710, 1.27628, 0.64000
1796, 0.11870, 0.22989, 176.00000, 3.98864, 0.91956, 0.13738, 0.00078, 1.23829, 217.78708, 1.23743, 0.67614
1797, 0.12812, 0.26319, 175.00000, 4.17714, 1.10253, 0.13541, 0.00077, 1.20471, 207.35105, 1.18486, 0.56000
1798, 0.15644, 0.28441, 67.00000, 3.59701, 1.03074, 0.06955, 0.00104, 1.37937, 83.67300, 1.24885, 0.61194
1799, 0.15659, 0.29014, 91.00000, 3.51648, 1.02592, 0.09608, 0.00106, 1.39560, 115.08986, 1.26472, 0.58242
1800, 0.19591, 0.35612, 252.00000, 3.61508, 1.28996, 0.24447, 0.00097, 1.50579, 333.39617, 1.32300, 0.57937
1801, 0.10327, 0.19870, 21.00000, 3.95238, 0.80475, 0.02931, 0.00140, 1.14123, 27.86010, 1.32667, 0.57143
1802, 0.13446, 0.25704, 211.00000, 4.03318, 1.03916, 0.18738, 0.00089, 1.30301, 265.13532, 1.25657, 0.60190
1803, 0.13125, 0.24791, 284.00000, 3.43310, 0.85262, 0.22523, 0.00079, 1.21322, 388.25150, 1.36708, 0.60915
1804, 0.22337, 0.39884, 116.00000, 3.40517, 1.36400, 0.12396, 0.00107, 1.55834, 150.49926, 1.29741, 0.60345
1805, 0.13160, 0.25954, 174.00000, 4.08621, 1.06360, 0.19875, 0.00114, 1.26498, 224.87704, 1.29240, 0.58046
1806, 0.09693, 0.19397, 214.00000, 4.23364, 0.82313, 0.21047, 0.00098, 1.10185, 286.18685, 1.33732, 0.61682
1807, 0.16892, 0.30675, 202.00000, 3.64356, 1.12045, 0.21799, 0.00108, 1.45086, 264.64811, 1.31014, 0.65347
1808, 0.20816, 0.37712, 31.00000, 3.41935, 1.31083, 0.02724, 0.00088, 1.51174, 41.21421, 1.32949, 0.61290
1809, 0.22545, 0.40529, 56.00000, 3.14286, 1.28528, 0.05629, 0.00101, 1.54647, 75.45191, 1.34736, 0.53571
1810, 0.15149, 0.27457, 40.00000, 3.77500, 1.04973, 0.02598, 0.00065, 1.34666, 50.82953, 1.27074, 0.67500
1811, 0.11652, 0.23266, 30.00000, 3.90000, 0.92289, 0.03032, 0.00101, 1.11062, 38.75435, 1.29181, 0.60000
1812, 0.15993, 0.30087, 698.00000, 3.77650, 1.13705, 0.47129, 0.00068, 1.40003, 927.68112, 1.32906, 0.58023
1813, 0.18713, 0.34188, 22.00000, 3.50000, 1.22474, 0.01689, 0.00077, 1.49142, 28.89839, 1.31356, 0.50000
1814, 0.15455, 0.28191, 49.00000, 3.63265, 1.03469, 0.05008, 0.00102, 1.38208, 66.13606, 1.34972, 0.63265
1815, 0.12924, 0.25443, 39.00000, 3.79487, 0.97817, 0.05338, 0.00137, 1.24913, 52.11954, 1.33640, 0.61538
1816, 0.11798, 0.23078, 62.00000, 4.09677, 0.95316, 0.06929, 0.00112, 1.22148, 80.40010, 1.29678, 0.56452
1817, 0.23728, 0.42273, 123.00000, 3.01626, 1.28026, 0.13140, 0.00107, 1.56733, 164.75865, 1.33950, 0.62602
1818, 0.12798, 0.24271, 43.00000, 3.65116, 0.89665, 0.05403, 0.00126, 1.21983, 56.13177, 1.30539, 0.48837
1819, 0.16511, 0.30333, 116.00000, 3.73276, 1.13718, 0.13300, 0.00115, 1.43869, 147.89954, 1.27500, 0.57759
1820, 0.16454, 0.30352, 317.00000, 3.68454, 1.12009, 0.29749, 0.00094, 1.43628, 418.23026, 1.31934, 0.59937
1821, 0.10669, 0.19634, 27.00000, 4.03704, 0.80773, 0.01315, 0.00049, 1.09449, 32.32927, 1.19738, 0.48148
1822, 0.15770, 0.29847, 67.00000, 3.85075, 1.15803, 0.07800, 0.00116, 1.39337, 84.87260, 1.26676, 0.65672
1823, 0.14349, 0.26726, 28.00000, 4.00000, 1.08866, 0.03395, 0.00121, 1.24975, 35.92086, 1.28289, 0.67857
1824, 0.18200, 0.33235, 159.00000, 3.36478, 1.12183, 0.13502, 0.00085, 1.47527, 212.46529, 1.33626, 0.56604
1825, 0.15677, 0.28691, 151.00000, 3.51656, 1.01229, 0.13484, 0.00089, 1.39399, 195.24053, 1.29298, 0.60927
1826, 0.16175, 0.29398, 57.00000, 3.59649, 1.06670, 0.07181, 0.00126, 1.38478, 72.30406, 1.26849, 0.63158
1827, 0.18414, 0.33710, 49.00000, 3.59184, 1.22336, 0.05971, 0.00122, 1.49029, 63.72490, 1.30051, 0.65306
1828, 0.13948, 0.26415, 143.00000, 3.37063, 0.89347, 0.14768, 0.00103, 1.28058, 190.06003, 1.32909, 0.62937
1829, 0.17267, 0.31305, 30.00000, 3.33333, 1.06134, 0.03423, 0.00114, 1.43131, 37.41867, 1.24729, 0.66667
1830, 0.13415, 0.25464, 30.00000, 4.10000, 1.06188, 0.04712, 0.00157, 1.22061, 38.76245, 1.29208, 0.56667
1831, 0.14983, 0.27778, 111.00000, 3.51351, 0.98040, 0.10739, 0.00097, 1.34268, 148.65353, 1.33922, 0.63964
1832, 0.11994, 0.23258, 44.00000, 3.93182, 0.92504, 0.02497, 0.00057, 1.24383, 56.57801, 1.28586, 0.59091
1833, 0.19773, 0.35669, 100.00000, 3.31000, 1.18658, 0.11156, 0.00112, 1.52269, 129.43132, 1.29431, 0.56000
1834, 0.10226, 0.20433, 65.00000, 4.09231, 0.84267, 0.06073, 0.00093, 1.13836, 85.90928, 1.32168, 0.63077
1835, 0.13256, 0.25835, 770.00000, 4.11429, 1.06361, 0.48238, 0.00063, 1.26975, 1017.07776, 1.32088, 0.57143
1836, 0.10898, 0.20850, 416.00000, 4.16827, 0.87015, 0.31309, 0.00075, 1.17883, 531.94809, 1.27872, 0.56971
1837, 0.15782, 0.29131, 782.00000, 3.50128, 1.02059, 0.51400, 0.00066, 1.40103, 1038.19516, 1.32762, 0.55627
1838, 0.12851, 0.24925, 27.00000, 3.07407, 0.78082, 0.01872, 0.00069, 1.10593, 36.88344, 1.36605, 0.74074
1839, 0.13700, 0.26407, 87.00000, 3.97701, 1.05629, 0.10084, 0.00116, 1.30488, 114.11605, 1.31168, 0.59770
1840, 0.11791, 0.23210, 24.00000, 3.91667, 0.92861, 0.02693, 0.00112, 1.14568, 30.26827, 1.26118, 0.58333
1841, 0.27478, 0.48835, 227.00000, 2.71806, 1.33031, 0.18261, 0.00080, 1.57818, 306.25808, 1.34915, 0.65198
1842, 0.10677, 0.20959, 465.00000, 4.12903, 0.86635, 0.36111, 0.00078, 1.15995, 609.21853, 1.31015, 0.60645
1843, 0.16879, 0.30786, 119.00000, 3.68908, 1.14053, 0.10339, 0.00087, 1.45064, 153.67727, 1.29141, 0.54622
1844, 0.16507, 0.30354, 20.00000, 3.65000, 1.13671, 0.01730, 0.00086, 1.44063, 26.13923, 1.30696, 0.50000
1845, 0.18166, 0.32969, 220.00000, 3.21364, 1.06192, 0.13605, 0.00062, 1.42518, 291.56198, 1.32528, 0.55909
1846, 0.11542, 0.22435, 61.00000, 4.03279, 0.91227, 0.06899, 0.00113, 1.22092, 74.76923, 1.22573, 0.67213
1847, 0.12181, 0.28226, 41.00000, 4.31707, 1.23367, 0.03678, 0.00090, 0.96834, 51.38250, 1.25323, 0.68293
1848, 0.10350, 0.19464, 22.00000, 3.77273, 0.75162, 0.02552, 0.00116, 1.04126, 28.92529, 1.31479, 0.72727
1849, 0.18680, 0.34357, 24.00000, 3.70833, 1.30148, 0.04111, 0.00171, 1.45533, 29.94227, 1.24759, 0.58333
1850, 0.12794, 0.23740, 77.00000, 3.84416, 0.91859, 0.08011, 0.00104, 1.26841, 101.00275, 1.31172, 0.58442
1851, 0.19384, 0.36247, 504.00000, 2.69841, 0.97906, 0.35129, 0.00070, 1.36228, 680.37686, 1.34995, 0.62500
1852, 0.14269, 0.27206, 54.00000, 3.51852, 0.96624, 0.06584, 0.00122, 1.31223, 71.50626, 1.32419, 0.50000
1853, 0.11183, 0.21099, 157.00000, 4.12102, 0.87230, 0.14347, 0.00091, 1.18767, 203.45863, 1.29591, 0.61146
1854, 0.16438, 0.30597, 246.00000, 2.81707, 0.86371, 0.19742, 0.00080, 1.26073, 329.97375, 1.34136, 0.59350
1855, 0.17671, 0.33163, 83.00000, 3.14458, 1.04919, 0.10046, 0.00121, 1.36891, 110.90095, 1.33616, 0.60241
1856, 0.05207, 0.12544, 134.00000, 4.69403, 0.59101, 0.12990, 0.00097, 0.69158, 179.18714, 1.33722, 0.57463
1857, 0.10648, 0.21350, 41.00000, 4.26829, 0.92262, 0.04897, 0.00119, 1.09466, 52.32568, 1.27624, 0.56098
1858, 0.14333, 0.26740, 98.00000, 3.95918, 1.06411, 0.10362, 0.00106, 1.33867, 126.98499, 1.29577, 0.61224
1859, 0.16543, 0.30755, 46.00000, 3.56522, 1.10860, 0.05914, 0.00129, 1.42730, 55.40194, 1.20439, 0.67391
1860, 0.16320, 0.30089, 293.00000, 3.31058, 0.99784, 0.29842, 0.00102, 1.39514, 377.13818, 1.28716, 0.58362
1861, 0.12378, 0.23496, 460.00000, 3.33696, 0.78490, 0.38355, 0.00083, 1.16463, 598.57306, 1.30125, 0.58913
1862, 0.09128, 0.19739, 35.00000, 4.40000, 0.88118, 0.03469, 0.00099, 0.99571, 44.42128, 1.26918, 0.57143
1863, 0.08190, 0.18490, 104.00000, 4.50000, 0.83608, 0.09294, 0.00089, 0.94026, 122.18080, 1.17482, 0.62500
1864, 0.25973, 0.46743, 23.00000, 3.30435, 1.57926, 0.00981, 0.00043, 1.50888, 30.46575, 1.32460, 0.65217
1865, 0.14391, 0.26613, 334.00000, 3.58084, 0.95439, 0.21591, 0.00065, 1.34116, 439.36977, 1.31548, 0.63473
1866, 0.09968, 0.19191, 139.00000, 4.09353, 0.78843, 0.16549, 0.00119, 1.12386, 181.37798, 1.30488, 0.68345
1867, 0.25000, 0.44511, 54.00000, 2.96296, 1.33124, 0.06116, 0.00113, 1.57805, 68.90129, 1.27595, 0.61111
1868, 0.13379, 0.25036, 54.00000, 3.62963, 0.91726, 0.04664, 0.00086, 1.29732, 62.66675, 1.16050, 0.62963
1869, 0.15293, 0.28466, 48.00000, 3.91667, 1.12672, 0.04661, 0.00097, 1.36543, 57.58233, 1.19963, 0.54167
1870, 0.15629, 0.28535, 158.00000, 3.79747, 1.08704, 0.16738, 0.00106, 1.37648, 205.31137, 1.29944, 0.63924
1871, 0.16471, 0.29899, 117.00000, 3.72650, 1.11899, 0.13702, 0.00117, 1.38745, 147.30289, 1.25900, 0.60684
1872, 0.13805, 0.25347, 33.00000, 3.81818, 0.98281, 0.03876, 0.00117, 1.30603, 39.72445, 1.20377, 0.63636
1873, 0.12101, 0.23702, 198.00000, 3.48990, 0.82929, 0.21366, 0.00108, 1.17771, 259.60340, 1.31113, 0.60101
1874, 0.10014, 0.20113, 64.00000, 3.59375, 0.72853, 0.07658, 0.00120, 1.02702, 73.96214, 1.15566, 0.60938
1875, 0.14044, 0.27081, 338.00000, 3.61538, 0.98052, 0.29207, 0.00086, 1.31180, 440.22559, 1.30244, 0.58284
1876, 0.19245, 0.34978, 33.00000, 3.45455, 1.22706, 0.04056, 0.00123, 1.51242, 43.17366, 1.30829, 0.54545
1877, 0.23029, 0.41386, 147.00000, 3.12925, 1.29948, 0.05436, 0.00037, 1.51062, 198.66785, 1.35148, 0.57143
1878, 0.17909, 0.33056, 83.00000, 3.65060, 1.21408, 0.07679, 0.00093, 1.46853, 115.95297, 1.39702, 0.57831
1879, 0.13372, 0.24936, 263.00000, 3.93156, 0.98222, 0.27307, 0.00104, 1.31278, 340.73321, 1.29556, 0.57795
1880, 0.13780, 0.25883, 955.00000, 3.34450, 0.86612, 0.61817, 0.00065, 1.25590, 1267.09972, 1.32681, 0.58115
1881, 0.09106, 0.17470, 57.00000, 4.33333, 0.76376, 0.06028, 0.00106, 1.01315, 77.72623, 1.36362, 0.66667
1882, 0.11173, 0.22423, 223.00000, 3.78027, 0.84957, 0.21516, 0.00096, 1.16400, 282.37430, 1.26625, 0.60538
1883, 0.14973, 0.27997, 435.00000, 3.33103, 0.93367, 0.25657, 0.00059, 1.33107, 561.79484, 1.29148, 0.57931
1884, 0.10051, 0.19633, 707.00000, 3.86704, 0.75974, 0.48789, 0.00069, 1.11949, 897.95520, 1.27009, 0.57992
1885, 0.12155, 0.23318, 57.00000, 4.15789, 0.97814, 0.05617, 0.00099, 1.20384, 75.64982, 1.32719, 0.63158
1886, 0.15008, 0.28211, 26.00000, 3.92308, 1.12865, 0.02782, 0.00107, 1.36983, 34.23834, 1.31686, 0.73077
1887, 0.17036, 0.31001, 125.00000, 3.38400, 1.05329, 0.12122, 0.00097, 1.43857, 162.35262, 1.29882, 0.58400
1888, 0.17623, 0.32163, 34.00000, 3.61765, 1.18103, 0.02640, 0.00078, 1.47581, 46.53862, 1.36878, 0.70588
1889, 0.15314, 0.28158, 624.00000, 3.26923, 0.92127, 0.46129, 0.00074, 1.31760, 821.95497, 1.31724, 0.61859
1890, 0.13408, 0.25318, 202.00000, 3.51980, 0.89337, 0.19909, 0.00099, 1.27955, 250.43660, 1.23979, 0.56931
1891, 0.13052, 0.24514, 279.00000, 3.54839, 0.87140, 0.25931, 0.00093, 1.26382, 366.73249, 1.31445, 0.59857
1892, 0.08414, 0.16063, 22.00000, 4.27273, 0.70250, 0.02123, 0.00097, 0.99574, 26.14764, 1.18853, 0.40909
1893, 0.12619, 0.23231, 28.00000, 3.75000, 0.88715, 0.01841, 0.00066, 1.25046, 36.30229, 1.29651, 0.57143
1894, 0.07408, 0.14567, 172.00000, 4.24419, 0.62006, 0.12213, 0.00071, 0.92123, 216.77582, 1.26032, 0.56395
1895, 0.07577, 0.16667, 86.00000, 4.03488, 0.67646, 0.11096, 0.00129, 0.90743, 104.60660, 1.21636, 0.62791
1896, 0.10180, 0.19269, 207.00000, 4.14976, 0.80157, 0.13916, 0.00067, 1.12490, 245.59708, 1.18646, 0.60386
1897, 0.11513, 0.21777, 657.00000, 3.71081, 0.80873, 0.38286, 0.00058, 1.19187, 828.98870, 1.26178, 0.58752
1898, 0.15309, 0.29083, 26.00000, 3.92308, 1.16355, 0.02994, 0.00115, 1.35838, 32.37257, 1.24510, 0.69231
1899, 0.10007, 0.19570, 756.00000, 3.79233, 0.74264, 0.52156, 0.00069, 1.10372, 961.13193, 1.27134, 0.59392
1900, 0.12772, 0.24631, 40.00000, 3.67500, 0.91672, 0.02905, 0.00073, 1.26421, 54.17608, 1.35440, 0.70000
1901, 0.09416, 0.17877, 150.00000, 4.17333, 0.74857, 0.15478, 0.00103, 1.08272, 190.05195, 1.26701, 0.54000
1902, 0.12707, 0.24074, 258.00000, 3.64729, 0.87974, 0.19422, 0.00075, 1.26274, 351.42314, 1.36211, 0.58527
1903, 0.11464, 0.22551, 197.00000, 4.02030, 0.90891, 0.19864, 0.00101, 1.20876, 240.61195, 1.22138, 0.58883
1904, 0.16661, 0.30648, 352.00000, 3.26705, 1.00270, 0.31777, 0.00090, 1.39980, 469.46432, 1.33371, 0.63636
1905, 0.09834, 0.18275, 47.00000, 4.10638, 0.75855, 0.03617, 0.00077, 1.07030, 53.63288, 1.14113, 0.63830
1906, 0.18664, 0.34737, 26.00000, 3.65385, 1.29437, 0.03310, 0.00127, 1.43819, 33.36971, 1.28345, 0.80769
1907, 0.16304, 0.31653, 24.00000, 3.83333, 1.23945, 0.01814, 0.00076, 1.35221, 29.40017, 1.22501, 0.50000
1908, 0.21373, 0.38423, 208.00000, 3.18269, 1.22584, 0.13656, 0.00066, 1.53272, 276.59567, 1.32979, 0.62500
1909, 0.16915, 0.31022, 57.00000, 3.52632, 1.10365, 0.06553, 0.00115, 1.44920, 71.46138, 1.25371, 0.59649
1910, 0.17871, 0.33354, 53.00000, 3.64151, 1.22623, 0.03146, 0.00059, 1.45181, 73.51877, 1.38715, 0.50943
1911, 0.14194, 0.26629, 31.00000, 3.54839, 0.96051, 0.03340, 0.00108, 1.31692, 36.46744, 1.17637, 0.64516
1912, 0.23608, 0.42858, 947.00000, 2.48786, 1.06680, 0.56656, 0.00060, 1.43561, 1222.01970, 1.29041, 0.57656
1913, 0.09271, 0.17604, 44.00000, 4.29545, 0.76492, 0.05334, 0.00121, 1.02984, 53.43079, 1.21434, 0.63636
1914, 0.19211, 0.35460, 23.00000, 3.73913, 1.35571, 0.03541, 0.00154, 1.40010, 29.11976, 1.26608, 0.60870
1915, 0.11468, 0.21616, 38.00000, 3.60526, 0.78978, 0.03184, 0.00084, 1.15296, 49.85610, 1.31200, 0.60526
1916, 0.11611, 0.21487, 391.00000, 3.94373, 0.84847, 0.24211, 0.00062, 1.20606, 486.33485, 1.24382, 0.58568
1917, 0.16669, 0.31371, 97.00000, 3.89691, 1.22886, 0.10939, 0.00113, 1.39636, 124.73630, 1.28594, 0.58763
1918, 0.26591, 0.47140, 23.00000, 3.00000, 1.44600, 0.02672, 0.00116, 1.59492, 28.89175, 1.25616, 0.73913
1919, 0.16568, 0.30158, 55.00000, 3.56364, 1.08463, 0.01972, 0.00036, 1.43979, 78.78831, 1.43251, 0.61818
1920, 0.15389, 0.28873, 601.00000, 3.38602, 0.97847, 0.42236, 0.00070, 1.35410, 790.59769, 1.31547, 0.59235
1921, 0.16335, 0.29827, 85.00000, 3.25882, 0.97776, 0.07527, 0.00089, 1.37204, 112.63903, 1.32517, 0.63529
1922, 0.12303, 0.23555, 429.00000, 3.45688, 0.81523, 0.38676, 0.00090, 1.19924, 564.65072, 1.31620, 0.58042
1923, 0.23920, 0.43094, 58.00000, 3.27586, 1.42402, 0.03960, 0.00068, 1.55140, 80.14360, 1.38179, 0.60345
1924, 0.22702, 0.40639, 86.00000, 3.15116, 1.28811, 0.06714, 0.00078, 1.56274, 114.98514, 1.33704, 0.54651
1925, 0.15500, 0.28346, 305.00000, 3.64590, 1.03517, 0.23188, 0.00076, 1.40122, 392.72639, 1.28763, 0.57705
1926, 0.11601, 0.23115, 585.00000, 4.08547, 0.94518, 0.37164, 0.00064, 1.20329, 760.74044, 1.30041, 0.58803
1927, 0.14054, 0.26932, 22.00000, 3.95455, 1.09010, 0.01891, 0.00086, 1.32667, 28.76407, 1.30746, 0.63636
1928, 0.12096, 0.22523, 212.00000, 3.83962, 0.86684, 0.21192, 0.00100, 1.22420, 277.25009, 1.30778, 0.61321
1929, 0.20525, 0.36975, 27.00000, 3.55556, 1.33973, 0.02781, 0.00103, 1.51783, 36.21864, 1.34143, 0.44444
1930, 0.15912, 0.29513, 324.00000, 3.16667, 0.93603, 0.27713, 0.00086, 1.33854, 434.12852, 1.33990, 0.60802
1931, 0.15625, 0.28341, 86.00000, 3.61628, 1.03092, 0.05700, 0.00066, 1.39108, 119.76678, 1.39264, 0.58140
1932, 0.16487, 0.30777, 78.00000, 3.66667, 1.13580, 0.09075, 0.00116, 1.42815, 99.75851, 1.27896, 0.55128
1933, 0.12500, 0.24401, 30.00000, 3.46667, 0.86037, 0.03110, 0.00104, 1.18055, 40.24033, 1.34134, 0.83333
1934, 0.18719, 0.33915, 59.00000, 3.08475, 1.05517, 0.05861, 0.00099, 1.41972, 79.91990, 1.35457, 0.67797
1935, 0.15961, 0.29321, 58.00000, 3.48276, 1.03010, 0.02958, 0.00051, 1.40588, 79.69391, 1.37403, 0.55172
1936, 0.13530, 0.24777, 28.00000, 3.71429, 0.93718, 0.02467, 0.00088, 1.29439, 36.72408, 1.31157, 0.53571
1937, 0.19749, 0.35568, 295.00000, 3.18305, 1.13407, 0.27117, 0.00092, 1.50714, 377.03784, 1.27809, 0.56949
1938, 0.16173, 0.29760, 175.00000, 3.13143, 0.93458, 0.15890, 0.00091, 1.33948, 230.13056, 1.31503, 0.60571
1939, 0.14369, 0.26535, 221.00000, 3.77828, 1.00484, 0.19921, 0.00090, 1.35871, 283.00199, 1.28055, 0.59729
1940, 0.05304, 0.12581, 64.00000, 4.67188, 0.59240, 0.08469, 0.00132, 0.71390, 77.63886, 1.21311, 0.51562
1941, 0.21398, 0.38521, 1595.00000, 3.05455, 1.17701, 0.74457, 0.00047, 1.52664, 2135.98938, 1.33918, 0.59060
1942, 0.26758, 0.47433, 59.00000, 2.86441, 1.37035, 0.04443, 0.00075, 1.59459, 78.38343, 1.32853, 0.57627
1943, 0.16622, 0.31063, 680.00000, 3.62059, 1.12549, 0.46627, 0.00069, 1.42730, 895.26496, 1.31657, 0.59559
1944, 0.15027, 0.28660, 68.00000, 3.91176, 1.12946, 0.07535, 0.00111, 1.35519, 89.53489, 1.31669, 0.55882
1945, 0.13403, 0.25790, 73.00000, 2.79452, 0.72570, 0.07670, 0.00105, 1.05141, 87.92907, 1.20451, 0.67123
1946, 0.12953, 0.24802, 78.00000, 3.85897, 0.96328, 0.08164, 0.00105, 1.29292, 98.91681, 1.26816, 0.58974
1947, 0.13156, 0.25444, 147.00000, 3.95238, 1.00909, 0.14796, 0.00101, 1.28726, 181.59202, 1.23532, 0.57823
1948, 0.27309, 0.48455, 174.00000, 3.10920, 1.51090, 0.16628, 0.00096, 1.58972, 233.55165, 1.34225, 0.62644
1949, 0.11180, 0.21835, 102.00000, 4.17647, 0.91643, 0.13200, 0.00129, 1.18141, 125.33058, 1.22873, 0.67647
1950, 0.18406, 0.33491, 137.00000, 3.51825, 1.18261, 0.13081, 0.00095, 1.47470, 183.58370, 1.34003, 0.59124
1951, 0.23790, 0.42268, 128.00000, 3.01562, 1.27967, 0.09126, 0.00071, 1.58268, 171.81300, 1.34229, 0.59375
1952, 0.18839, 0.33967, 251.00000, 3.49004, 1.18781, 0.17052, 0.00068, 1.50506, 330.85807, 1.31816, 0.64542
1953, 0.18263, 0.34884, 34.00000, 3.79412, 1.34343, 0.04050, 0.00119, 1.40289, 45.59882, 1.34114, 0.55882
1954, 0.11089, 0.21828, 151.00000, 3.93377, 0.86154, 0.14655, 0.00097, 1.18899, 191.54527, 1.26851, 0.64901
1955, 0.17394, 0.32699, 40.00000, 3.55000, 1.17561, 0.03364, 0.00084, 1.41502, 54.85216, 1.37130, 0.65000
1956, 0.24858, 0.44049, 65.00000, 3.12308, 1.38640, 0.05674, 0.00087, 1.60137, 86.54668, 1.33149, 0.52308
1957, 0.13756, 0.25588, 50.00000, 3.94000, 1.01840, 0.05377, 0.00108, 1.28611, 59.87895, 1.19758, 0.52000
1958, 0.15446, 0.28684, 852.00000, 3.27465, 0.93987, 0.52028, 0.00061, 1.34437, 1156.39900, 1.35728, 0.59507
1959, 0.07642, 0.15876, 61.00000, 4.50820, 0.72164, 0.06552, 0.00107, 0.89020, 74.27508, 1.21762, 0.63934
1960, 0.16159, 0.30413, 215.00000, 3.86512, 1.17825, 0.20460, 0.00095, 1.40295, 268.78502, 1.25016, 0.61860
1961, 0.14713, 0.27038, 89.00000, 3.55056, 0.96544, 0.10956, 0.00123, 1.34516, 111.04085, 1.24765, 0.62921
1962, 0.23051, 0.41590, 533.00000, 2.66792, 1.11063, 0.31983, 0.00060, 1.45954, 723.35954, 1.35715, 0.59475
1963, 0.13076, 0.26293, 83.00000, 4.18072, 1.10591, 0.06776, 0.00082, 1.22650, 105.51044, 1.27121, 0.55422
1964, 0.15568, 0.28174, 22.00000, 3.63636, 1.04860, 0.02343, 0.00106, 1.35127, 28.99288, 1.31786, 0.40909
1965, 0.19828, 0.36000, 64.00000, 3.12500, 1.13389, 0.07463, 0.00117, 1.49237, 81.64012, 1.27563, 0.71875
1966, 0.09943, 0.20199, 44.00000, 4.36364, 0.89159, 0.04175, 0.00095, 1.05980, 53.95285, 1.22620, 0.52273
1967, 0.14363, 0.27008, 24.00000, 3.54167, 0.97709, 0.02280, 0.00095, 1.23193, 31.19869, 1.29995, 0.75000
1968, 0.24567, 0.44111, 444.00000, 2.76126, 1.21938, 0.36355, 0.00082, 1.54405, 586.06742, 1.31997, 0.60135
1969, 0.14870, 0.27743, 517.00000, 3.81625, 1.05979, 0.39497, 0.00076, 1.37728, 692.58050, 1.33961, 0.61509
1970, 0.18383, 0.33055, 52.00000, 3.57692, 1.19388, 0.02465, 0.00047, 1.48065, 65.90910, 1.26748, 0.55769
1971, 0.11863, 0.25294, 33.00000, 4.27273, 1.09752, 0.04023, 0.00122, 1.08707, 41.21709, 1.24900, 0.63636
1972, 0.09500, 0.20537, 83.00000, 4.40964, 0.91113, 0.10703, 0.00129, 1.02608, 97.97758, 1.18045, 0.51807
1973, 0.14672, 0.27704, 38.00000, 3.84211, 1.07870, 0.03953, 0.00104, 1.33297, 48.62625, 1.27964, 0.73684
1974, 0.10573, 0.20392, 518.00000, 3.76448, 0.76841, 0.39542, 0.00076, 1.13926, 672.04217, 1.29738, 0.58687
1975, 0.17694, 0.33447, 49.00000, 3.83673, 1.29658, 0.04059, 0.00083, 1.41826, 61.64973, 1.25816, 0.65306
1976, 0.13260, 0.24379, 123.00000, 3.88618, 0.95130, 0.11861, 0.00096, 1.27732, 159.67838, 1.29820, 0.57724
1977, 0.13132, 0.24213, 67.00000, 3.62687, 0.88482, 0.04596, 0.00069, 1.26456, 81.88842, 1.22222, 0.61194
1978, 0.18471, 0.34496, 154.00000, 3.46753, 1.20005, 0.14656, 0.00095, 1.43893, 202.17261, 1.31281, 0.59740
1979, 0.14784, 0.27431, 35.00000, 3.11429, 0.86675, 0.02656, 0.00076, 1.22515, 46.35854, 1.32453, 0.65714
1980, 0.16065, 0.29464, 1260.00000, 3.48254, 1.02650, 0.70408, 0.00056, 1.41230, 1675.20714, 1.32953, 0.60159
1981, 0.25131, 0.44526, 67.00000, 3.02985, 1.35926, 0.05831, 0.00087, 1.59535, 87.81246, 1.31063, 0.58209
1982, 0.18281, 0.32983, 155.00000, 3.42581, 1.13360, 0.14267, 0.00092, 1.48903, 208.12483, 1.34274, 0.60645
1983, 0.12314, 0.24333, 546.00000, 4.14286, 1.00900, 0.40569, 0.00074, 1.22183, 727.28918, 1.33203, 0.60073
1984, 0.13201, 0.25260, 283.00000, 3.56537, 0.90221, 0.25989, 0.00092, 1.27049, 366.06342, 1.29351, 0.60777
1985, 0.14945, 0.27362, 160.00000, 3.57500, 0.98127, 0.16339, 0.00102, 1.34624, 214.34756, 1.33967, 0.53750
1986, 0.06526, 0.14176, 22.00000, 4.59091, 0.66613, 0.02037, 0.00093, 0.81585, 26.67244, 1.21238, 0.54545
1987, 0.16821, 0.31004, 47.00000, 3.61702, 1.13354, 0.05872, 0.00125, 1.42508, 60.42046, 1.28554, 0.78723
1988, 0.13410, 0.25381, 629.00000, 3.52305, 0.89489, 0.43870, 0.00070, 1.28146, 811.79015, 1.29060, 0.58665
1989, 0.26091, 0.47610, 27.00000, 3.33333, 1.61722, 0.02937, 0.00109, 1.45539, 35.88432, 1.32905, 0.77778
1990, 0.14180, 0.26398, 35.00000, 3.85714, 1.03307, 0.03637, 0.00104, 1.34515, 42.88568, 1.22531, 0.74286
1991, 0.11286, 0.22790, 24.00000, 4.29167, 0.99909, 0.03757, 0.00157, 1.10822, 28.12988, 1.17208, 0.66667
1992, 0.18559, 0.33915, 92.00000, 2.92391, 0.99707, 0.08915, 0.00097, 1.39731, 125.69707, 1.36627, 0.70652
