uid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
874, 0.42344, 0.35180, 0.00349, 0.70178, 0.61785, 0.01816, 0.32759, 0.87575, 0.00379, 0.41179, 0.42017
875, 0.37637, 0.33248, 0.02790, 0.77717, 0.62764, 0.07609, 0.37356, 0.78345, 0.02965, 0.70926, 0.42017
876, 0.31974, 0.26069, 0.03967, 0.71270, 0.45999, 0.16720, 0.64943, 0.78573, 0.03922, 0.52090, 0.49284
877, 0.44275, 0.35853, 0.26722, 0.58078, 0.53044, 0.54456, 0.31609, 0.88664, 0.27720, 0.75664, 0.46279
878, 0.35114, 0.31247, 0.01264, 0.79225, 0.60356, 0.04692, 0.42529, 0.75945, 0.01521, 0.90506, 0.42017
879, 0.34175, 0.28328, 0.00872, 0.76240, 0.53283, 0.02975, 0.33908, 0.80231, 0.00884, 0.43939, 0.47059
880, 0.53062, 0.42643, 0.04141, 0.62830, 0.67316, 0.11437, 0.40230, 0.95313, 0.04472, 0.80533, 0.47059
881, 0.55337, 0.44736, 0.38971, 0.48639, 0.57886, 0.60944, 0.21839, 0.93509, 0.40388, 0.75853, 0.48333
882, 0.36913, 0.33075, 0.02572, 0.77851, 0.62563, 0.09173, 0.49425, 0.76827, 0.02831, 0.80492, 0.30529
883, 0.43553, 0.37208, 0.00697, 0.60829, 0.57946, 0.04059, 0.53448, 0.83159, 0.00788, 0.60537, 0.68627
884, 0.39885, 0.33772, 0.03444, 0.75862, 0.62389, 0.13068, 0.56322, 0.81129, 0.03614, 0.69328, 0.37433
885, 0.23071, 0.19024, 0.01918, 0.79169, 0.37408, 0.08436, 0.58046, 0.64653, 0.02018, 0.63151, 0.54227
886, 0.27635, 0.22094, 0.00654, 0.66197, 0.37196, 0.01621, 0.21264, 0.69241, 0.00774, 0.67745, 0.47059
887, 0.28817, 0.23169, 0.03313, 0.63204, 0.37050, 0.11232, 0.49425, 0.69518, 0.03296, 0.52753, 0.34927
888, 0.34634, 0.27911, 0.02267, 0.69977, 0.48544, 0.09864, 0.60345, 0.81466, 0.02430, 0.70640, 0.51471
889, 0.49901, 0.40937, 0.65301, 0.46236, 0.50957, 0.80068, 0.14943, 0.87102, 0.65978, 0.66758, 0.43129
890, 0.36361, 0.30396, 0.09067, 0.74829, 0.55495, 0.20449, 0.34483, 0.82281, 0.09592, 0.79411, 0.48762
891, 0.42883, 0.34428, 0.08849, 0.69131, 0.58697, 0.23766, 0.42529, 0.88321, 0.09123, 0.70106, 0.48009
892, 0.36203, 0.29386, 0.00610, 0.73371, 0.53591, 0.05163, 0.72414, 0.82751, 0.00636, 0.43836, 0.55364
893, 0.39807, 0.33083, 0.03923, 0.55341, 0.47327, 0.08509, 0.29885, 0.81657, 0.04191, 0.76335, 0.50267
894, 0.19246, 0.15711, 0.02180, 0.86825, 0.34014, 0.10066, 0.63793, 0.57918, 0.02242, 0.58529, 0.57143
895, 0.33996, 0.28956, 0.01918, 0.74419, 0.53038, 0.06377, 0.42529, 0.79254, 0.02045, 0.66766, 0.48714
896, 0.25725, 0.19715, 0.01918, 0.75211, 0.36963, 0.04759, 0.30460, 0.65592, 0.02195, 0.86856, 0.48714
897, 0.42279, 0.34557, 0.07977, 0.64375, 0.55614, 0.24543, 0.49425, 0.85697, 0.08049, 0.62161, 0.38539
898, 0.30681, 0.29129, 0.00174, 0.77717, 0.56181, 0.03406, 0.71839, 0.63791, 0.00209, 0.39136, 0.51471
899, 0.38308, 0.30664, 0.13208, 0.63529, 0.48842, 0.32685, 0.39080, 0.84172, 0.13318, 0.63682, 0.43344
900, 0.45873, 0.36563, 0.00262, 0.64889, 0.60327, 0.02499, 0.48851, 0.91237, 0.00325, 0.50274, 0.63349
901, 0.43687, 0.35411, 0.00567, 0.65627, 0.58709, 0.03435, 0.50000, 0.89853, 0.00677, 0.65280, 0.58824
902, 0.26141, 0.21407, 0.00218, 0.82699, 0.44129, 0.01407, 0.29885, 0.68017, 0.00329, 0.66387, 0.54118
903, 0.34283, 0.28227, 0.02354, 0.61913, 0.44334, 0.07223, 0.40805, 0.77458, 0.02442, 0.61802, 0.60414
904, 0.46640, 0.38252, 0.09852, 0.57894, 0.56527, 0.20943, 0.32184, 0.89350, 0.10179, 0.71325, 0.37304
905, 0.35042, 0.27960, 0.04490, 0.70252, 0.48624, 0.15942, 0.54598, 0.81659, 0.04569, 0.61854, 0.40173
906, 0.65028, 0.55561, 0.00044, 0.63543, 0.90236, 0.02146, 0.54598, 0.82647, 0.00182, 0.77913, 0.42017
907, 0.07302, 0.10948, 0.00044, 0.74400, 0.21503, 0.03000, 0.74138, 0.19707, 0.00003, 0.04743, 0.33614
908, 0.51483, 0.41137, 0.00828, 0.58069, 0.61672, 0.05489, 0.66092, 0.92814, 0.00950, 0.67699, 0.40724
909, 0.37423, 0.30276, 0.02223, 0.73109, 0.54514, 0.07730, 0.46552, 0.82199, 0.02202, 0.48461, 0.53024
910, 0.37753, 0.30496, 0.06234, 0.65505, 0.49900, 0.12347, 0.28161, 0.83433, 0.06268, 0.59900, 0.46193
911, 0.26527, 0.21777, 0.22014, 0.72277, 0.38948, 0.47778, 0.33908, 0.70731, 0.21849, 0.59125, 0.44034
912, 0.33387, 0.26228, 0.01003, 0.68537, 0.45143, 0.05113, 0.54598, 0.77166, 0.01073, 0.56979, 0.27360
913, 0.55168, 0.44470, 0.01090, 0.57592, 0.66104, 0.05075, 0.51149, 0.96031, 0.01247, 0.73893, 0.58824
914, 0.25594, 0.22472, 0.01787, 0.82666, 0.45543, 0.07597, 0.55172, 0.65325, 0.01604, 0.23240, 0.48217
915, 0.52009, 0.44871, 0.03269, 0.46008, 0.56056, 0.10464, 0.45977, 0.80969, 0.03538, 0.78470, 0.54490
916, 0.29979, 0.25278, 0.01526, 0.74224, 0.46467, 0.08458, 0.69540, 0.74921, 0.01472, 0.39024, 0.56686
917, 0.33964, 0.28338, 0.00392, 0.77353, 0.54262, 0.04466, 0.75287, 0.78145, 0.00378, 0.28769, 0.87222
918, 0.50233, 0.40755, 0.05405, 0.49219, 0.53317, 0.14722, 0.41379, 0.89436, 0.05697, 0.74760, 0.39217
919, 0.25935, 0.21389, 0.13339, 0.73974, 0.39091, 0.31393, 0.36782, 0.70142, 0.13434, 0.63283, 0.45111
920, 0.45771, 0.36323, 0.02528, 0.61966, 0.56925, 0.09024, 0.49425, 0.90143, 0.02791, 0.81126, 0.29412
921, 0.32505, 0.26201, 0.06016, 0.67910, 0.44307, 0.22798, 0.60920, 0.78441, 0.05931, 0.53275, 0.41698
922, 0.48648, 0.40010, 0.14080, 0.65045, 0.64744, 0.36213, 0.41379, 0.92036, 0.14027, 0.59596, 0.46648
923, 0.40145, 0.31987, 0.01133, 0.65694, 0.52898, 0.04716, 0.45977, 0.86785, 0.01271, 0.69939, 0.37085
924, 0.12483, 0.11937, 0.07803, 0.75352, 0.22915, 0.23601, 0.48276, 0.42035, 0.07635, 0.51823, 0.45817
925, 0.43784, 0.36237, 0.02092, 0.53627, 0.50767, 0.06700, 0.41954, 0.83487, 0.02197, 0.63696, 0.39792
926, 0.20542, 0.16793, 0.03705, 0.81879, 0.34169, 0.11581, 0.45977, 0.59832, 0.03820, 0.64474, 0.48739
927, 0.48917, 0.39679, 0.07454, 0.56110, 0.57264, 0.16018, 0.31609, 0.91239, 0.07879, 0.77970, 0.52048
928, 0.23703, 0.19557, 0.08370, 0.83851, 0.40170, 0.18438, 0.32759, 0.65763, 0.08018, 0.45069, 0.36903
929, 0.43583, 0.36404, 0.14603, 0.67543, 0.60790, 0.38223, 0.42529, 0.87448, 0.14625, 0.61544, 0.44574
930, 0.48434, 0.39241, 0.03400, 0.51567, 0.53243, 0.11429, 0.48851, 0.89382, 0.03373, 0.52056, 0.47419
931, 0.30005, 0.23863, 0.05972, 0.76413, 0.44763, 0.12410, 0.29885, 0.75825, 0.05570, 0.35879, 0.45711
932, 0.24739, 0.26159, 0.00000, 0.87006, 0.56121, 0.02446, 0.65517, 0.42626, 0.00000, 0.19232, 0.82353
933, 0.46779, 0.39005, 0.01831, 0.68252, 0.66106, 0.06945, 0.48851, 0.85394, 0.01866, 0.54145, 0.37952
934, 0.48378, 0.39468, 0.20837, 0.49918, 0.52015, 0.37226, 0.26437, 0.88248, 0.21415, 0.71707, 0.50319
935, 0.32242, 0.25998, 0.16042, 0.62679, 0.41024, 0.32617, 0.31034, 0.75524, 0.16469, 0.70685, 0.47604
936, 0.29836, 0.24409, 0.02964, 0.63228, 0.39036, 0.09947, 0.47701, 0.72035, 0.03181, 0.74616, 0.57487
937, 0.38638, 0.32720, 0.14298, 0.68837, 0.55592, 0.34183, 0.37931, 0.82662, 0.14692, 0.70677, 0.49696
938, 0.37721, 0.31755, 0.00480, 0.72338, 0.57201, 0.03380, 0.52874, 0.82379, 0.00580, 0.62766, 0.49336
939, 0.33918, 0.27213, 0.06321, 0.69465, 0.46854, 0.17199, 0.41954, 0.80457, 0.06218, 0.52782, 0.55614
940, 0.58420, 0.46988, 0.04795, 0.55146, 0.67031, 0.13512, 0.41954, 0.97596, 0.05191, 0.82885, 0.44345
941, 0.83969, 0.71832, 0.00349, 0.32180, 0.72521, 0.01657, 0.29885, 0.91049, 0.00508, 0.80730, 0.42017
942, 0.24623, 0.19804, 0.00218, 0.76620, 0.38305, 0.02464, 0.50575, 0.68017, 0.00281, 0.49735, 0.32942
943, 0.24862, 0.20705, 0.02659, 0.83112, 0.42246, 0.09001, 0.47126, 0.66862, 0.02651, 0.51668, 0.41394
944, 0.35758, 0.29002, 0.01090, 0.71666, 0.51658, 0.05879, 0.59770, 0.82971, 0.01189, 0.62709, 0.58824
945, 0.27597, 0.22514, 0.06234, 0.65971, 0.37267, 0.20390, 0.51724, 0.69718, 0.06288, 0.60959, 0.55937
946, 0.26570, 0.22206, 0.00567, 0.83283, 0.45703, 0.03921, 0.56897, 0.64367, 0.00570, 0.37563, 0.32086
947, 0.62880, 0.51186, 0.00000, 0.50274, 0.69859, 0.01286, 0.37356, 0.94702, 0.00077, 0.52469, 0.73530
948, 0.46240, 0.37829, 0.21665, 0.69041, 0.64229, 0.45210, 0.32184, 0.90535, 0.21456, 0.58316, 0.43577
949, 0.33285, 0.26347, 0.15214, 0.73821, 0.47711, 0.36338, 0.37931, 0.79122, 0.15634, 0.70895, 0.40652
950, 0.41984, 0.34011, 0.01526, 0.49353, 0.44775, 0.06186, 0.50000, 0.78271, 0.01763, 0.84532, 0.72727
951, 0.20118, 0.19393, 0.00044, 0.88875, 0.43103, 0.01291, 0.35057, 0.52881, 0.00096, 0.42728, 0.33614
952, 0.21942, 0.17426, 0.05972, 0.75445, 0.32770, 0.14748, 0.36782, 0.62806, 0.05946, 0.56437, 0.52454
953, 0.12478, 0.12385, 0.07367, 0.93030, 0.29115, 0.20732, 0.44253, 0.41631, 0.07165, 0.49634, 0.48554
954, 0.33296, 0.27840, 0.04621, 0.69977, 0.48257, 0.16170, 0.54023, 0.78802, 0.04511, 0.48969, 0.53221
955, 0.40998, 0.33235, 0.13862, 0.64964, 0.53850, 0.35625, 0.41379, 0.87565, 0.13844, 0.60425, 0.45076
956, 0.24175, 0.18992, 0.03836, 0.75372, 0.35600, 0.13817, 0.54023, 0.66701, 0.03763, 0.49491, 0.32680
957, 0.22719, 0.18618, 0.13426, 0.82480, 0.37747, 0.27886, 0.31609, 0.65012, 0.12895, 0.46885, 0.39635
958, 0.34143, 0.28097, 0.06016, 0.73201, 0.50526, 0.15983, 0.40230, 0.80984, 0.05663, 0.38751, 0.48399
959, 0.34792, 0.28967, 0.03313, 0.69009, 0.49655, 0.11451, 0.50575, 0.80756, 0.03477, 0.68975, 0.40442
960, 0.34277, 0.28567, 0.04708, 0.74023, 0.51875, 0.14228, 0.45402, 0.80568, 0.04791, 0.62187, 0.55607
961, 0.30453, 0.24218, 0.01308, 0.69020, 0.41937, 0.04162, 0.36207, 0.74952, 0.01540, 0.85749, 0.40000
962, 0.29520, 0.23361, 0.01351, 0.76600, 0.44294, 0.06611, 0.58621, 0.74718, 0.01338, 0.43907, 0.41523
963, 0.38257, 0.31512, 0.17611, 0.61267, 0.48704, 0.45614, 0.41954, 0.82749, 0.17658, 0.62373, 0.38986
964, 0.36696, 0.28856, 0.02528, 0.68461, 0.49210, 0.09698, 0.53448, 0.81764, 0.02685, 0.69397, 0.56562
965, 0.29472, 0.24541, 0.02485, 0.78567, 0.47286, 0.09485, 0.53448, 0.74499, 0.02368, 0.39015, 0.37433
966, 0.49533, 0.40079, 0.06321, 0.64552, 0.64576, 0.09594, 0.19540, 0.93762, 0.06309, 0.57545, 0.51337
967, 0.35886, 0.29422, 0.03095, 0.63915, 0.47337, 0.07559, 0.33333, 0.81276, 0.03398, 0.82357, 0.40078
968, 0.25669, 0.20688, 0.01787, 0.78929, 0.40413, 0.07664, 0.55747, 0.69415, 0.01831, 0.55100, 0.48217
969, 0.34028, 0.31298, 0.00262, 0.78529, 0.60629, 0.03575, 0.68391, 0.71543, 0.00266, 0.30847, 0.42986
970, 0.50274, 0.40356, 0.23060, 0.54058, 0.56494, 0.43479, 0.28161, 0.92209, 0.23943, 0.75709, 0.45646
971, 0.36948, 0.29839, 0.08849, 0.58681, 0.44611, 0.24421, 0.43678, 0.79799, 0.09254, 0.75138, 0.43262
972, 0.56771, 0.46114, 0.00654, 0.59683, 0.70696, 0.03916, 0.52874, 0.96198, 0.00744, 0.60388, 0.62184
973, 0.47058, 0.37943, 0.08588, 0.60314, 0.57916, 0.23094, 0.42529, 0.92021, 0.08478, 0.55080, 0.38765
974, 0.36742, 0.29585, 0.01744, 0.68851, 0.50778, 0.08190, 0.60920, 0.83478, 0.01627, 0.32037, 0.50001
975, 0.42438, 0.35059, 0.16739, 0.56858, 0.51040, 0.39744, 0.37931, 0.84617, 0.16678, 0.60021, 0.45137
976, 0.29067, 0.24689, 0.01526, 0.59486, 0.37671, 0.04891, 0.38506, 0.67836, 0.01725, 0.78513, 0.50267
977, 0.37474, 0.30064, 0.09590, 0.69590, 0.51667, 0.26005, 0.43103, 0.84693, 0.09563, 0.58853, 0.44117
978, 0.41091, 0.35898, 0.01046, 0.72728, 0.64405, 0.04275, 0.44253, 0.81063, 0.01192, 0.71891, 0.53476
979, 0.32505, 0.25908, 0.02354, 0.76633, 0.48772, 0.08513, 0.49425, 0.77052, 0.02398, 0.56629, 0.31796
980, 0.55216, 0.44249, 0.05013, 0.55904, 0.63765, 0.15618, 0.47701, 0.96666, 0.04936, 0.52024, 0.47059
981, 0.42521, 0.34288, 0.09024, 0.58644, 0.51208, 0.25206, 0.44253, 0.86816, 0.08698, 0.47270, 0.44571
982, 0.24240, 0.18558, 0.01351, 0.80077, 0.37007, 0.04800, 0.41379, 0.64521, 0.01447, 0.62264, 0.51903
983, 0.32998, 0.27238, 0.02528, 0.78529, 0.52246, 0.07598, 0.40805, 0.76345, 0.02696, 0.70614, 0.54300
984, 0.29903, 0.24897, 0.29381, 0.63999, 0.39975, 0.59350, 0.31034, 0.72015, 0.29378, 0.62198, 0.48483
985, 0.20067, 0.15442, 0.05493, 0.80985, 0.31226, 0.21030, 0.60920, 0.59078, 0.05472, 0.56233, 0.41499
986, 0.41689, 0.34949, 0.00087, 0.69849, 0.61502, 0.00256, 0.10345, 0.79973, 0.00228, 0.78186, 0.69518
987, 0.27514, 0.22592, 0.06800, 0.76038, 0.42270, 0.18487, 0.41954, 0.72386, 0.06804, 0.58678, 0.38437
988, 0.36114, 0.31344, 0.02310, 0.71789, 0.55527, 0.10638, 0.64368, 0.79530, 0.02297, 0.49749, 0.45125
989, 0.12569, 0.12498, 0.01046, 0.92878, 0.29629, 0.02166, 0.20690, 0.41434, 0.00952, 0.24968, 0.33423
990, 0.37174, 0.29864, 0.03575, 0.64182, 0.48170, 0.11620, 0.47701, 0.83191, 0.03722, 0.67225, 0.57093
991, 0.30869, 0.24312, 0.01744, 0.69273, 0.42142, 0.05326, 0.37931, 0.72169, 0.01739, 0.48065, 0.41177
992, 0.49485, 0.39830, 0.00480, 0.60897, 0.62211, 0.02087, 0.32759, 0.92868, 0.00558, 0.56707, 0.49336
993, 0.45023, 0.35973, 0.01656, 0.59010, 0.54376, 0.06655, 0.50575, 0.89451, 0.01711, 0.56265, 0.47668
994, 0.22435, 0.17932, 0.00828, 0.79504, 0.35729, 0.05514, 0.66092, 0.64582, 0.00841, 0.43704, 0.40724
995, 0.33945, 0.26641, 0.01264, 0.73021, 0.48276, 0.03729, 0.33333, 0.77008, 0.01392, 0.67934, 0.45619
996, 0.25261, 0.20929, 0.12031, 0.73980, 0.38292, 0.35050, 0.47701, 0.68955, 0.12121, 0.63122, 0.40740
997, 0.25798, 0.20413, 0.00436, 0.73917, 0.38041, 0.04820, 0.78161, 0.69369, 0.00506, 0.53964, 0.58824
998, 0.24481, 0.21255, 0.05013, 0.78609, 0.41097, 0.11496, 0.33333, 0.66248, 0.04987, 0.55315, 0.40523
999, 0.44808, 0.36302, 0.17088, 0.55009, 0.51503, 0.34353, 0.30460, 0.87485, 0.17595, 0.71942, 0.47401
1000, 0.23529, 0.18600, 0.02790, 0.78924, 0.36432, 0.12123, 0.63218, 0.66421, 0.02710, 0.44817, 0.46219
1001, 0.39726, 0.32276, 0.15562, 0.66804, 0.53513, 0.23465, 0.20690, 0.83215, 0.16243, 0.76671, 0.45093
1002, 0.27495, 0.22187, 0.02005, 0.79061, 0.43229, 0.07992, 0.52874, 0.71670, 0.02020, 0.51981, 0.53476
1003, 0.25197, 0.19284, 0.00392, 0.79100, 0.38299, 0.04987, 0.83908, 0.65402, 0.00338, 0.17006, 0.50710
1004, 0.49608, 0.39966, 0.20096, 0.54329, 0.56170, 0.41249, 0.31609, 0.91669, 0.21074, 0.79141, 0.47940
1005, 0.36286, 0.33421, 0.03139, 0.79186, 0.64041, 0.12269, 0.57471, 0.73483, 0.03049, 0.45485, 0.46676
1006, 0.61142, 0.49199, 0.01046, 0.52001, 0.67753, 0.04260, 0.43678, 0.97649, 0.01229, 0.78986, 0.61498
1007, 0.24578, 0.18953, 0.00523, 0.81148, 0.38476, 0.03412, 0.51149, 0.64270, 0.00649, 0.69521, 0.68015
1008, 0.26508, 0.22279, 0.01308, 0.71553, 0.39897, 0.06386, 0.57471, 0.69454, 0.01392, 0.60345, 0.75294
1009, 0.37334, 0.29915, 0.01395, 0.71222, 0.52875, 0.04280, 0.35632, 0.84449, 0.01521, 0.67277, 0.36199
1010, 0.71274, 0.58412, 0.42895, 0.36978, 0.62790, 0.71443, 0.24138, 0.93591, 0.44304, 0.74688, 0.43122
1011, 0.34151, 0.27370, 0.00741, 0.68075, 0.46899, 0.04296, 0.54598, 0.78197, 0.00818, 0.57513, 0.41336
1012, 0.57318, 0.45977, 0.01526, 0.59486, 0.69897, 0.05211, 0.41379, 0.97083, 0.01594, 0.58024, 0.34225
1013, 0.37364, 0.31411, 0.01133, 0.71752, 0.55876, 0.04171, 0.40805, 0.81358, 0.01234, 0.63122, 0.37085
1014, 0.48227, 0.38539, 0.00828, 0.62616, 0.61314, 0.05264, 0.63218, 0.93001, 0.00828, 0.40668, 0.54300
1015, 0.36685, 0.29398, 0.55187, 0.68672, 0.49895, 0.80890, 0.20115, 0.83856, 0.55861, 0.67317, 0.42448
1016, 0.26964, 0.21861, 0.05711, 0.70238, 0.38237, 0.13517, 0.35057, 0.70639, 0.05796, 0.62497, 0.45189
1017, 0.54135, 0.43974, 0.21840, 0.56644, 0.63810, 0.34228, 0.21839, 0.93984, 0.22307, 0.69515, 0.48211
1018, 0.27940, 0.22066, 0.04446, 0.79552, 0.43062, 0.16895, 0.59195, 0.71280, 0.04353, 0.49669, 0.52556
1019, 0.59340, 0.48155, 0.39582, 0.50547, 0.64148, 0.64528, 0.23563, 0.94547, 0.39587, 0.62603, 0.43674
1020, 0.24698, 0.19721, 0.02964, 0.75319, 0.36926, 0.09584, 0.45977, 0.68019, 0.03102, 0.66869, 0.47460
1021, 0.12245, 0.12039, 0.04839, 0.93203, 0.28482, 0.12905, 0.39655, 0.40749, 0.04386, 0.27079, 0.44904
1022, 0.51049, 0.41548, 0.05493, 0.64502, 0.66905, 0.11014, 0.28161, 0.93982, 0.05705, 0.69957, 0.51169
1023, 0.27839, 0.23423, 0.00915, 0.77460, 0.44968, 0.03791, 0.42529, 0.72423, 0.00928, 0.44518, 0.61694
1024, 0.42942, 0.34592, 0.01003, 0.67948, 0.58771, 0.04354, 0.45977, 0.88914, 0.01019, 0.46119, 0.56087
1025, 0.44996, 0.37397, 0.00567, 0.69465, 0.64854, 0.04058, 0.59195, 0.86965, 0.00749, 0.84260, 0.42782
1026, 0.34572, 0.28083, 0.01046, 0.75606, 0.52395, 0.02241, 0.21839, 0.79450, 0.01031, 0.40324, 0.33423
1027, 0.34377, 0.27556, 0.01133, 0.71201, 0.48871, 0.06121, 0.60920, 0.80300, 0.01109, 0.39784, 0.52429
1028, 0.32223, 0.26243, 0.01787, 0.74776, 0.48437, 0.04411, 0.29885, 0.78996, 0.01719, 0.39331, 0.42430
1029, 0.54312, 0.43799, 0.10288, 0.55222, 0.62405, 0.23480, 0.35057, 0.95317, 0.10439, 0.65119, 0.49403
1030, 0.38616, 0.32263, 0.06582, 0.64940, 0.52366, 0.18522, 0.43678, 0.83070, 0.06903, 0.74427, 0.42312
1031, 0.21504, 0.18460, 0.05885, 0.77404, 0.35427, 0.18550, 0.49425, 0.62145, 0.06015, 0.65022, 0.37952
1032, 0.30021, 0.24599, 0.03618, 0.74131, 0.44987, 0.10757, 0.43103, 0.76091, 0.03629, 0.55835, 0.30268
1033, 0.52250, 0.42057, 0.07585, 0.57587, 0.61922, 0.15644, 0.29885, 0.95059, 0.07923, 0.73913, 0.38509
1034, 0.38335, 0.32422, 0.13819, 0.62527, 0.50946, 0.24894, 0.25862, 0.81477, 0.13873, 0.62256, 0.41195
1035, 0.51759, 0.45025, 0.03095, 0.71152, 0.78492, 0.09685, 0.44253, 0.81282, 0.03047, 0.49218, 0.51713
1036, 0.24293, 0.20044, 0.01308, 0.83713, 0.41424, 0.07146, 0.64943, 0.66015, 0.01143, 0.17562, 0.32942
1037, 0.33462, 0.26738, 0.00785, 0.64940, 0.44050, 0.02147, 0.25862, 0.76789, 0.00943, 0.75933, 0.43344
1038, 0.38128, 0.32212, 0.05580, 0.73895, 0.58184, 0.13820, 0.36782, 0.83187, 0.05371, 0.45414, 0.50874
1039, 0.72446, 0.58570, 0.00349, 0.47560, 0.76257, 0.01710, 0.31034, 0.99045, 0.00521, 0.84848, 0.73530
1040, 0.19920, 0.15713, 0.10418, 0.81573, 0.31892, 0.30090, 0.46552, 0.59923, 0.10224, 0.53654, 0.46104
1041, 0.20732, 0.16701, 0.02833, 0.83653, 0.34720, 0.06140, 0.28161, 0.61158, 0.02668, 0.36315, 0.34602
1042, 0.52089, 0.42607, 0.01090, 0.44082, 0.51913, 0.03249, 0.31609, 0.86865, 0.01290, 0.82093, 0.47059
1043, 0.34578, 0.27467, 0.00697, 0.73495, 0.50215, 0.03767, 0.49425, 0.79680, 0.00740, 0.49132, 0.73530
1044, 0.25819, 0.20962, 0.05405, 0.69625, 0.36441, 0.15123, 0.42529, 0.68015, 0.05309, 0.51608, 0.49020
1045, 0.49415, 0.41198, 0.00741, 0.63967, 0.66666, 0.02594, 0.32184, 0.87976, 0.00915, 0.80065, 0.50874
1046, 0.25951, 0.20034, 0.00262, 0.72684, 0.36929, 0.02410, 0.47126, 0.64816, 0.00362, 0.62712, 0.90497
1047, 0.27796, 0.22578, 0.02441, 0.72607, 0.40759, 0.10574, 0.60920, 0.72354, 0.02644, 0.74745, 0.34057
1048, 0.19128, 0.15246, 0.00915, 0.75606, 0.29265, 0.05252, 0.59195, 0.56293, 0.00913, 0.41477, 0.53086
1049, 0.35779, 0.29444, 0.00697, 0.65051, 0.48540, 0.04413, 0.58046, 0.81130, 0.00803, 0.64207, 0.53922
1050, 0.44387, 0.36583, 0.23714, 0.47759, 0.46584, 0.42853, 0.27011, 0.82581, 0.24743, 0.77615, 0.45683
1051, 0.56240, 0.45986, 0.36704, 0.62088, 0.71584, 0.65589, 0.26437, 0.95117, 0.37919, 0.74593, 0.45381
1052, 0.23352, 0.20006, 0.02049, 0.84302, 0.41488, 0.04858, 0.29310, 0.64699, 0.01873, 0.27685, 0.43899
1053, 0.43510, 0.35195, 0.13731, 0.58970, 0.52746, 0.27419, 0.29885, 0.88129, 0.13793, 0.62445, 0.43899
1054, 0.38568, 0.32849, 0.04664, 0.72814, 0.58621, 0.09696, 0.28736, 0.82937, 0.05033, 0.81459, 0.50950
1055, 0.48825, 0.38984, 0.02528, 0.61641, 0.60807, 0.08227, 0.44828, 0.93159, 0.02586, 0.58506, 0.52037
1056, 0.60703, 0.49830, 0.02441, 0.62274, 0.78222, 0.06271, 0.33908, 0.92786, 0.02748, 0.86581, 0.57275
1057, 0.36755, 0.29395, 0.06931, 0.68672, 0.50029, 0.18041, 0.40230, 0.83367, 0.06975, 0.60663, 0.37793
1058, 0.26761, 0.21422, 0.14690, 0.70426, 0.37496, 0.39548, 0.43678, 0.69944, 0.14748, 0.62405, 0.47949
1059, 0.56104, 0.45715, 0.21491, 0.47460, 0.58146, 0.45369, 0.32759, 0.92048, 0.21700, 0.65288, 0.43689
1060, 0.48077, 0.38210, 0.02616, 0.59141, 0.57685, 0.07154, 0.36782, 0.90298, 0.02947, 0.88021, 0.38236
1061, 0.36978, 0.31692, 0.01351, 0.75110, 0.58479, 0.04540, 0.39080, 0.81215, 0.01428, 0.59111, 0.55364
1062, 0.15610, 0.11934, 0.07585, 0.87881, 0.26636, 0.19561, 0.39655, 0.49957, 0.07265, 0.44794, 0.52154
1063, 0.26787, 0.21788, 0.03487, 0.80166, 0.42880, 0.13954, 0.59770, 0.70352, 0.03393, 0.46584, 0.50589
1064, 0.27337, 0.22792, 0.03618, 0.68228, 0.38902, 0.12688, 0.52299, 0.68497, 0.03692, 0.61114, 0.49115
1065, 0.31443, 0.25147, 0.02964, 0.68410, 0.42956, 0.06847, 0.31034, 0.76188, 0.03097, 0.66413, 0.43450
1066, 0.41365, 0.33717, 0.04446, 0.63771, 0.53967, 0.13518, 0.45402, 0.85578, 0.04564, 0.64543, 0.43877
1067, 0.25017, 0.20129, 0.03313, 0.74815, 0.37410, 0.11637, 0.51149, 0.68424, 0.03236, 0.47428, 0.49632
1068, 0.36356, 0.29005, 0.25153, 0.68860, 0.49381, 0.44986, 0.26437, 0.79904, 0.26156, 0.76470, 0.45522
1069, 0.74267, 0.60093, 0.25676, 0.47030, 0.76182, 0.24088, 0.09195, 0.99281, 0.26337, 0.71386, 0.44915
1070, 0.60577, 0.51722, 0.00044, 0.65956, 0.86519, 0.02324, 0.58621, 0.86124, 0.00148, 0.64086, 0.42017
1071, 0.24924, 0.24851, 0.05362, 0.86412, 0.51818, 0.11758, 0.31609, 0.60106, 0.05502, 0.65759, 0.49773
1072, 0.22950, 0.20133, 0.03705, 0.76813, 0.38283, 0.13634, 0.55172, 0.64132, 0.03477, 0.36390, 0.55463
1073, 0.30558, 0.25195, 0.04185, 0.79319, 0.48773, 0.10387, 0.35632, 0.74700, 0.03946, 0.38177, 0.43104
1074, 0.40751, 0.32862, 0.07498, 0.61621, 0.51092, 0.20950, 0.43678, 0.85973, 0.07243, 0.47477, 0.40442
1075, 0.26205, 0.20429, 0.00915, 0.76842, 0.39180, 0.03577, 0.39655, 0.70020, 0.00777, 0.12986, 0.31565
1076, 0.61217, 0.49816, 0.00915, 0.56453, 0.73012, 0.04068, 0.45402, 0.96273, 0.01088, 0.77970, 0.40173
