uid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
204, 0.21429, 0.38553, 42.00000, 3.45238, 1.34713, 0.08413, 0.00200, 1.54803, 55.43595, 1.31990, 0.50000
205, 0.19264, 0.35387, 22.00000, 2.86364, 1.03719, 0.05370, 0.00244, 1.31386, 30.61828, 1.39174, 0.36364
206, 0.34791, 0.66899, 64.00000, 2.17188, 1.46444, 0.06940, 0.00108, 1.35917, 83.56536, 1.30571, 0.35938
207, 0.13510, 0.25558, 230.00000, 3.23043, 0.82744, 0.38142, 0.00166, 1.22435, 297.54236, 1.29366, 0.50435
208, 0.14012, 0.26605, 33.00000, 3.78788, 1.02340, 0.05995, 0.00182, 1.33582, 42.92083, 1.30063, 0.57576
209, 0.21068, 0.38262, 33.00000, 3.18182, 1.23629, 0.06239, 0.00189, 1.39302, 43.61512, 1.32167, 0.48485
210, 0.10719, 0.20052, 132.00000, 4.06061, 0.81735, 0.25847, 0.00196, 1.16484, 171.75073, 1.30114, 0.52273
211, 0.19148, 0.34839, 37.00000, 3.18919, 1.12640, 0.07121, 0.00192, 1.48077, 47.15532, 1.27447, 0.54054
212, 0.16735, 0.32204, 25.00000, 3.92000, 1.28841, 0.05025, 0.00201, 1.37621, 30.90322, 1.23613, 0.60000
213, 0.10264, 0.20454, 126.00000, 4.23016, 0.86868, 0.27653, 0.00219, 1.13530, 164.03365, 1.30185, 0.56349
214, 0.11305, 0.21230, 128.00000, 3.89844, 0.83090, 0.24678, 0.00193, 1.19756, 165.01294, 1.28916, 0.53125
215, 0.12695, 0.23355, 93.00000, 3.77419, 0.88624, 0.21628, 0.00233, 1.25881, 119.23571, 1.28210, 0.53763
216, 0.14289, 0.26289, 131.00000, 3.80153, 1.00322, 0.25054, 0.00191, 1.35496, 172.83147, 1.31932, 0.51908
217, 0.26146, 0.46314, 76.00000, 2.96053, 1.38025, 0.13937, 0.00183, 1.59763, 102.55873, 1.34946, 0.53947
218, 0.11973, 0.22446, 53.00000, 3.60377, 0.81664, 0.10267, 0.00194, 1.17799, 68.60861, 1.29450, 0.64151
219, 0.21635, 0.41868, 28.00000, 3.71429, 1.58365, 0.04360, 0.00156, 1.25573, 37.50133, 1.33933, 0.53571
220, 0.11993, 0.23885, 22.00000, 3.77273, 0.92231, 0.05189, 0.00236, 1.15138, 30.99766, 1.40898, 0.36364
221, 0.13053, 0.24703, 146.00000, 3.61644, 0.89643, 0.23910, 0.00164, 1.27771, 194.26760, 1.33060, 0.49315
222, 0.21786, 0.39029, 387.00000, 3.04910, 1.19158, 0.54020, 0.00140, 1.54050, 519.67369, 1.34283, 0.50904
223, 0.23863, 0.42617, 105.00000, 3.02857, 1.29687, 0.17913, 0.00171, 1.56382, 144.13444, 1.37271, 0.44762
224, 0.19741, 0.36579, 141.00000, 2.99291, 1.09868, 0.18236, 0.00129, 1.39855, 188.97802, 1.34027, 0.47518
225, 0.07954, 0.18438, 27.00000, 4.51852, 0.84900, 0.05194, 0.00192, 0.81308, 32.24806, 1.19437, 0.51852
226, 0.12695, 0.24119, 50.00000, 3.80000, 0.92582, 0.10324, 0.00206, 1.27986, 64.03095, 1.28062, 0.56000
227, 0.16569, 0.30545, 58.00000, 3.44828, 1.06248, 0.11038, 0.00190, 1.39338, 79.01076, 1.36225, 0.43103
228, 0.25830, 0.46355, 21.00000, 3.14286, 1.49284, 0.04707, 0.00224, 1.50214, 27.35730, 1.30273, 0.47619
229, 0.29512, 0.52538, 30.00000, 2.73333, 1.46059, 0.05736, 0.00191, 1.56667, 41.14571, 1.37152, 0.43333
230, 0.15731, 0.29454, 133.00000, 3.84962, 1.13816, 0.26340, 0.00198, 1.39684, 174.18269, 1.30964, 0.54135
231, 0.12245, 0.24296, 21.00000, 3.66667, 0.91287, 0.05965, 0.00284, 1.14247, 28.66033, 1.36478, 0.47619
232, 0.12133, 0.22873, 93.00000, 3.90323, 0.89764, 0.19741, 0.00212, 1.25614, 117.30981, 1.26140, 0.49462
233, 0.09296, 0.18209, 110.00000, 4.34545, 0.79490, 0.21382, 0.00194, 1.05367, 139.23835, 1.26580, 0.52727
234, 0.15873, 0.29441, 480.00000, 3.12292, 0.92037, 0.58513, 0.00122, 1.32834, 600.86590, 1.25180, 0.47083
235, 0.10052, 0.20732, 94.00000, 3.97872, 0.82929, 0.16160, 0.00172, 1.09704, 117.55807, 1.25062, 0.44681
236, 0.18646, 0.33580, 124.00000, 3.47581, 1.17192, 0.25051, 0.00202, 1.50132, 158.90565, 1.28150, 0.54839
237, 0.08113, 0.16322, 48.00000, 4.14583, 0.68384, 0.09782, 0.00204, 0.99004, 56.83957, 1.18416, 0.60417
238, 0.12704, 0.25219, 29.00000, 3.27586, 0.84077, 0.07170, 0.00247, 1.16835, 40.30080, 1.38968, 0.44828
239, 0.13846, 0.29682, 159.00000, 4.21384, 1.25469, 0.24698, 0.00155, 1.10635, 201.60030, 1.26793, 0.56604
240, 0.18704, 0.34641, 24.00000, 3.75000, 1.32698, 0.05005, 0.00209, 1.42413, 33.72099, 1.40504, 0.62500
241, 0.16401, 0.29524, 23.00000, 3.43478, 1.03687, 0.04510, 0.00196, 1.36005, 32.22244, 1.40098, 0.39130
242, 0.08258, 0.16628, 20.00000, 4.45000, 0.75915, 0.03266, 0.00163, 0.93764, 26.14047, 1.30702, 0.35000
243, 0.11835, 0.22547, 81.00000, 3.64198, 0.82627, 0.13315, 0.00164, 1.20210, 104.55013, 1.29074, 0.44444
244, 0.15655, 0.29282, 238.00000, 3.65126, 1.07141, 0.34832, 0.00146, 1.39414, 318.75822, 1.33932, 0.46218
245, 0.18056, 0.33449, 22.00000, 3.27273, 1.12045, 0.04785, 0.00218, 1.42768, 30.24486, 1.37477, 0.45455
246, 0.25284, 0.45027, 195.00000, 2.92821, 1.32189, 0.28909, 0.00148, 1.56945, 265.64137, 1.36226, 0.57436
247, 0.11840, 0.22270, 26.00000, 3.92308, 0.89098, 0.07597, 0.00292, 1.22449, 33.88847, 1.30340, 0.46154
248, 0.18232, 0.32985, 56.00000, 3.57143, 1.18869, 0.14640, 0.00261, 1.47557, 71.53761, 1.27746, 0.53571
249, 0.11067, 0.20958, 161.00000, 4.10559, 0.86315, 0.31904, 0.00198, 1.19146, 210.44432, 1.30711, 0.55901
250, 0.14623, 0.27928, 122.00000, 3.78689, 1.06196, 0.24263, 0.00199, 1.33112, 162.46510, 1.33168, 0.47541
251, 0.13236, 0.24168, 77.00000, 3.79221, 0.92249, 0.18074, 0.00235, 1.27983, 101.68221, 1.32055, 0.53247
252, 0.07578, 0.14899, 21.00000, 4.42857, 0.67612, 0.04914, 0.00234, 0.93030, 28.42610, 1.35362, 0.52381
253, 0.12820, 0.23930, 97.00000, 3.97938, 0.95720, 0.20433, 0.00211, 1.28586, 124.77542, 1.28634, 0.51546
254, 0.18256, 0.33858, 159.00000, 3.05031, 1.03605, 0.24368, 0.00153, 1.41228, 211.71107, 1.33152, 0.46541
255, 0.28733, 0.51561, 83.00000, 2.54217, 1.31873, 0.13414, 0.00162, 1.55061, 116.31117, 1.40134, 0.54217
256, 0.12491, 0.23626, 207.00000, 3.99034, 0.94505, 0.30799, 0.00149, 1.26838, 279.26173, 1.34909, 0.48792
257, 0.12662, 0.23655, 57.00000, 4.03509, 0.96297, 0.10020, 0.00176, 1.25374, 75.19841, 1.31927, 0.36842
258, 0.19616, 0.36327, 23.00000, 3.73913, 1.38883, 0.05605, 0.00244, 1.44861, 31.54974, 1.37173, 0.39130
259, 0.10381, 0.19878, 46.00000, 3.86957, 0.77771, 0.11036, 0.00240, 1.13709, 61.37284, 1.33419, 0.52174
260, 0.14132, 0.27178, 24.00000, 4.04167, 1.12208, 0.03904, 0.00163, 1.29578, 33.93223, 1.41384, 0.41667
261, 0.11411, 0.21281, 27.00000, 4.11111, 0.89156, 0.04919, 0.00182, 1.18834, 38.18859, 1.41439, 0.44444
262, 0.13815, 0.25981, 160.00000, 3.16875, 0.82585, 0.27444, 0.00172, 1.22204, 213.14712, 1.33217, 0.48125
263, 0.12881, 0.24569, 123.00000, 4.04878, 0.99880, 0.25340, 0.00206, 1.28122, 155.93494, 1.26776, 0.47154
264, 0.11996, 0.23752, 120.00000, 4.21667, 1.00573, 0.18853, 0.00157, 1.18838, 158.90505, 1.32421, 0.49167
265, 0.17365, 0.31306, 46.00000, 3.56522, 1.12846, 0.11294, 0.00246, 1.44172, 62.57999, 1.36043, 0.45652
266, 0.17739, 0.32877, 23.00000, 3.26087, 1.09617, 0.05423, 0.00236, 1.41963, 31.12637, 1.35332, 0.47826
267, 0.12174, 0.22515, 185.00000, 3.93514, 0.88840, 0.30161, 0.00163, 1.23946, 245.76869, 1.32848, 0.54595
268, 0.20565, 0.37248, 328.00000, 2.94207, 1.09754, 0.45727, 0.00139, 1.47867, 437.85206, 1.33491, 0.49085
269, 0.26299, 0.46665, 323.00000, 3.00929, 1.40648, 0.43880, 0.00136, 1.59155, 423.44026, 1.31096, 0.49845
270, 0.10744, 0.22797, 138.00000, 4.33333, 0.99145, 0.20160, 0.00146, 1.10606, 186.99002, 1.35500, 0.55072
271, 0.15096, 0.27992, 278.00000, 3.58273, 1.00468, 0.45918, 0.00165, 1.38012, 358.88010, 1.29094, 0.52878
272, 0.09529, 0.20266, 51.00000, 4.33333, 0.88694, 0.11470, 0.00225, 1.04167, 63.07656, 1.23680, 0.58824
273, 0.10114, 0.19526, 22.00000, 3.63636, 0.72673, 0.03586, 0.00163, 1.07292, 29.48083, 1.34004, 0.27273
274, 0.12627, 0.24086, 71.00000, 4.05634, 0.98398, 0.15419, 0.00217, 1.27062, 96.17842, 1.35463, 0.52113
275, 0.09431, 0.19123, 95.00000, 3.11579, 0.59899, 0.18848, 0.00198, 0.89497, 125.36504, 1.31963, 0.55789
276, 0.15804, 0.29324, 518.00000, 3.46525, 1.01714, 0.64293, 0.00124, 1.39450, 689.07799, 1.33027, 0.47683
277, 0.11650, 0.23810, 54.00000, 3.50000, 0.84116, 0.12056, 0.00223, 1.11135, 72.64967, 1.34536, 0.51852
278, 0.10825, 0.21011, 23.00000, 4.26087, 0.91539, 0.05544, 0.00241, 1.13051, 29.72525, 1.29240, 0.52174
279, 0.19903, 0.36670, 434.00000, 3.26728, 1.19950, 0.44706, 0.00103, 1.46120, 559.18559, 1.28845, 0.42396
280, 0.15401, 0.27895, 258.00000, 3.57752, 0.99990, 0.39109, 0.00152, 1.35464, 346.58628, 1.34336, 0.48062
281, 0.21084, 0.37890, 26.00000, 3.19231, 1.23351, 0.05118, 0.00197, 1.54105, 37.35852, 1.43687, 0.38462
282, 0.15053, 0.28245, 22.00000, 3.50000, 1.01183, 0.04857, 0.00221, 1.36020, 31.21673, 1.41894, 0.45455
283, 0.10270, 0.19966, 53.00000, 4.13208, 0.83292, 0.10666, 0.00201, 1.13137, 70.24953, 1.32546, 0.39623
284, 0.11849, 0.22341, 47.00000, 3.55319, 0.80240, 0.07798, 0.00166, 1.16619, 64.89159, 1.38067, 0.42553
285, 0.11012, 0.20998, 32.00000, 3.93750, 0.84003, 0.08494, 0.00265, 1.18030, 41.82040, 1.30689, 0.46875
286, 0.16861, 0.31072, 288.00000, 3.71181, 1.15532, 0.39062, 0.00136, 1.44873, 387.35532, 1.34498, 0.48264
287, 0.12568, 0.24743, 62.00000, 4.11290, 1.02597, 0.13679, 0.00221, 1.25120, 83.91002, 1.35339, 0.43548
288, 0.16137, 0.30916, 75.00000, 3.88000, 1.20763, 0.16905, 0.00225, 1.37624, 94.95634, 1.26608, 0.53333
289, 0.19784, 0.35937, 27.00000, 2.92593, 1.07152, 0.05713, 0.00212, 1.42706, 37.29986, 1.38148, 0.44444
290, 0.14599, 0.27144, 150.00000, 3.35333, 0.91326, 0.27582, 0.00184, 1.31586, 195.92670, 1.30618, 0.48667
291, 0.14812, 0.27934, 296.00000, 3.68581, 1.03134, 0.37565, 0.00127, 1.36442, 397.85031, 1.34409, 0.51351
292, 0.09951, 0.18969, 124.00000, 4.22581, 0.80485, 0.23993, 0.00193, 1.11405, 157.97937, 1.27403, 0.52419
293, 0.18860, 0.34393, 388.00000, 3.03093, 1.04378, 0.57580, 0.00148, 1.44236, 507.92103, 1.30907, 0.52320
294, 0.14649, 0.27400, 150.00000, 3.46667, 0.95304, 0.24718, 0.00165, 1.33390, 206.65333, 1.37769, 0.44667
295, 0.08845, 0.18588, 196.00000, 4.23980, 0.79010, 0.30950, 0.00158, 1.01663, 259.91774, 1.32611, 0.47959
296, 0.13581, 0.28300, 147.00000, 4.17687, 1.18611, 0.27778, 0.00189, 1.19994, 189.09151, 1.28634, 0.50340
297, 0.16741, 0.30945, 192.00000, 3.43750, 1.06651, 0.37715, 0.00196, 1.41872, 254.20922, 1.32401, 0.51042
298, 0.10913, 0.20158, 127.00000, 4.03150, 0.81588, 0.26031, 0.00205, 1.15156, 161.76499, 1.27374, 0.57480
299, 0.13866, 0.26142, 280.00000, 3.46429, 0.90724, 0.40307, 0.00144, 1.29333, 361.13298, 1.28976, 0.50000
300, 0.13533, 0.26499, 20.00000, 3.75000, 1.01955, 0.03524, 0.00176, 1.28992, 27.98548, 1.39927, 0.45000
301, 0.14373, 0.27489, 275.00000, 3.52727, 0.97139, 0.46545, 0.00169, 1.31801, 367.93101, 1.33793, 0.55636
302, 0.18301, 0.34966, 21.00000, 2.42857, 0.87014, 0.04247, 0.00202, 1.18232, 30.30733, 1.44321, 0.47619
303, 0.20292, 0.36546, 484.00000, 3.36570, 1.23130, 0.62165, 0.00128, 1.53738, 644.86567, 1.33237, 0.47107
304, 0.16171, 0.30745, 26.00000, 3.38462, 1.06120, 0.05919, 0.00228, 1.32072, 36.38388, 1.39938, 0.53846
305, 0.17346, 0.31596, 222.00000, 3.40991, 1.07984, 0.37658, 0.00170, 1.45178, 284.21030, 1.28023, 0.51351
306, 0.13972, 0.26226, 32.00000, 3.78125, 1.00753, 0.05995, 0.00187, 1.34068, 43.14865, 1.34840, 0.43750
307, 0.14565, 0.27081, 112.00000, 3.79464, 1.03226, 0.22165, 0.00198, 1.34457, 146.14139, 1.30483, 0.49107
308, 0.10635, 0.20375, 397.00000, 3.75819, 0.76671, 0.55573, 0.00140, 1.13874, 512.72225, 1.29149, 0.52645
309, 0.16286, 0.29277, 20.00000, 3.50000, 1.05131, 0.03234, 0.00162, 1.36616, 27.89869, 1.39493, 0.50000
310, 0.18577, 0.36036, 21.00000, 3.85714, 1.42428, 0.04556, 0.00217, 1.26300, 27.91876, 1.32946, 0.42857
311, 0.12049, 0.22879, 294.00000, 3.79592, 0.86997, 0.44703, 0.00152, 1.24247, 382.90689, 1.30240, 0.53061
312, 0.09971, 0.20879, 223.00000, 4.38117, 0.91681, 0.29415, 0.00132, 1.03097, 275.44159, 1.23516, 0.52915
313, 0.15125, 0.27660, 262.00000, 3.59542, 0.99638, 0.43088, 0.00164, 1.37685, 338.00886, 1.29011, 0.56870
314, 0.16626, 0.31151, 245.00000, 3.67755, 1.14792, 0.29106, 0.00119, 1.42519, 329.14426, 1.34345, 0.42857
315, 0.12015, 0.23144, 87.00000, 4.01149, 0.93379, 0.17289, 0.00199, 1.24408, 111.90769, 1.28630, 0.64368
316, 0.23587, 0.42547, 75.00000, 3.36000, 1.43922, 0.15051, 0.00201, 1.55197, 93.91980, 1.25226, 0.61333
317, 0.12471, 0.23640, 22.00000, 3.54545, 0.85786, 0.04201, 0.00191, 1.19061, 31.20655, 1.41848, 0.50000
318, 0.14858, 0.27745, 174.00000, 3.70690, 1.03145, 0.27310, 0.00157, 1.37118, 228.16791, 1.31131, 0.48276
319, 0.11739, 0.22220, 23.00000, 3.47826, 0.79026, 0.03615, 0.00157, 1.15404, 32.02320, 1.39231, 0.47826
320, 0.11370, 0.22610, 154.00000, 3.72078, 0.84402, 0.24914, 0.00162, 1.17624, 210.06969, 1.36409, 0.53896
321, 0.10457, 0.19784, 125.00000, 3.73600, 0.74210, 0.19514, 0.00156, 1.10182, 155.17036, 1.24136, 0.55200
322, 0.10476, 0.19952, 51.00000, 4.17647, 0.84157, 0.10198, 0.00200, 1.15003, 61.53899, 1.20665, 0.47059
323, 0.14376, 0.26370, 89.00000, 3.61798, 0.95947, 0.19220, 0.00216, 1.34395, 118.04153, 1.32631, 0.46067
324, 0.09138, 0.18559, 66.00000, 4.34848, 0.81321, 0.13361, 0.00202, 1.02832, 91.42397, 1.38521, 0.48485
325, 0.17806, 0.32692, 142.00000, 3.40845, 1.11822, 0.22582, 0.00159, 1.45814, 180.80055, 1.27324, 0.53521
326, 0.20250, 0.36332, 187.00000, 3.32620, 1.21173, 0.30611, 0.00164, 1.53591, 238.16438, 1.27361, 0.56684
327, 0.14805, 0.27693, 284.00000, 3.31338, 0.91919, 0.47402, 0.00167, 1.25529, 375.49859, 1.32218, 0.47535
328, 0.14030, 0.26355, 283.00000, 3.43110, 0.90586, 0.43222, 0.00153, 1.29289, 369.72702, 1.30646, 0.53004
329, 0.12879, 0.24088, 65.00000, 3.40000, 0.82538, 0.15392, 0.00237, 1.18994, 83.79675, 1.28918, 0.56923
330, 0.07780, 0.16277, 147.00000, 4.49660, 0.73442, 0.27485, 0.00187, 0.93438, 194.19794, 1.32107, 0.48980
331, 0.15894, 0.28990, 70.00000, 3.64286, 1.06371, 0.10203, 0.00146, 1.41682, 89.96524, 1.28522, 0.41429
332, 0.11559, 0.21924, 183.00000, 4.15301, 0.91302, 0.31922, 0.00174, 1.19614, 248.35952, 1.35716, 0.46995
333, 0.12538, 0.24658, 26.00000, 3.84615, 0.96715, 0.06685, 0.00257, 1.25263, 32.69451, 1.25748, 0.57692
334, 0.13541, 0.25826, 333.00000, 3.51952, 0.91032, 0.48737, 0.00146, 1.28266, 436.18748, 1.30987, 0.48048
335, 0.18298, 0.33726, 22.00000, 3.54545, 1.22386, 0.05061, 0.00230, 1.47729, 31.08485, 1.41295, 0.54545
336, 0.23942, 0.43202, 130.00000, 2.96154, 1.28440, 0.19012, 0.00146, 1.51570, 174.24168, 1.34032, 0.43077
337, 0.15057, 0.28161, 34.00000, 3.94118, 1.12657, 0.07226, 0.00213, 1.36051, 46.13890, 1.35703, 0.55882
338, 0.12436, 0.23452, 75.00000, 4.00000, 0.94440, 0.13408, 0.00179, 1.27045, 91.91566, 1.22554, 0.54667
339, 0.12123, 0.22871, 254.00000, 4.00394, 0.91754, 0.41649, 0.00164, 1.25473, 329.38687, 1.29680, 0.55118
340, 0.13525, 0.28050, 44.00000, 4.15909, 1.18013, 0.09133, 0.00208, 1.20604, 56.82875, 1.29156, 0.59091
341, 0.15476, 0.28777, 21.00000, 3.80952, 1.12335, 0.02167, 0.00103, 1.37202, 30.68342, 1.46112, 0.38095
342, 0.20675, 0.37355, 201.00000, 3.43781, 1.28739, 0.28572, 0.00142, 1.52212, 265.85576, 1.32267, 0.47264
343, 0.14166, 0.27307, 237.00000, 3.98734, 1.09111, 0.39330, 0.00166, 1.32620, 310.15607, 1.30868, 0.48945
344, 0.15154, 0.27835, 190.00000, 3.66842, 1.02382, 0.34692, 0.00183, 1.39004, 245.57186, 1.29248, 0.47368
345, 0.13578, 0.25143, 232.00000, 3.64655, 0.91882, 0.37979, 0.00164, 1.30514, 306.67050, 1.32186, 0.44397
346, 0.19151, 0.34851, 193.00000, 3.29016, 1.14962, 0.32079, 0.00166, 1.49261, 258.70333, 1.34043, 0.54404
347, 0.20212, 0.36729, 199.00000, 3.57286, 1.31559, 0.37534, 0.00189, 1.52307, 266.94915, 1.34145, 0.51759
348, 0.09017, 0.17633, 58.00000, 3.89655, 0.69306, 0.10525, 0.00181, 1.03704, 81.23004, 1.40052, 0.51724
349, 0.18879, 0.34019, 41.00000, 3.19512, 1.10044, 0.06722, 0.00164, 1.46730, 56.05238, 1.36713, 0.56098
350, 0.09463, 0.18771, 50.00000, 4.32000, 0.81916, 0.12042, 0.00241, 1.07338, 61.35437, 1.22709, 0.66000
351, 0.11388, 0.22311, 44.00000, 4.15909, 0.93866, 0.07004, 0.00159, 1.19494, 62.90633, 1.42969, 0.45455
352, 0.16909, 0.31469, 42.00000, 3.73810, 1.19060, 0.10885, 0.00259, 1.43629, 53.30408, 1.26914, 0.61905
353, 0.21810, 0.39376, 25.00000, 3.36000, 1.35031, 0.05128, 0.00205, 1.46767, 34.44444, 1.37778, 0.48000
354, 0.12479, 0.23127, 233.00000, 3.74249, 0.86739, 0.32179, 0.00138, 1.25031, 298.79891, 1.28240, 0.51073
355, 0.04935, 0.11631, 26.00000, 4.07692, 0.48358, 0.03514, 0.00135, 0.68709, 35.72986, 1.37423, 0.50000
356, 0.16570, 0.31114, 24.00000, 3.58333, 1.13890, 0.05420, 0.00226, 1.39348, 32.55395, 1.35641, 0.41667
357, 0.11557, 0.21628, 76.00000, 4.13158, 0.89951, 0.12742, 0.00168, 1.18650, 105.97631, 1.39443, 0.51316
358, 0.17464, 0.32229, 43.00000, 3.69767, 1.20584, 0.05054, 0.00118, 1.46103, 54.26476, 1.26197, 0.46512
359, 0.10552, 0.19517, 27.00000, 3.92593, 0.78082, 0.07165, 0.00265, 1.08201, 36.49941, 1.35183, 0.33333
360, 0.11556, 0.21482, 102.00000, 3.96078, 0.85506, 0.20850, 0.00204, 1.21235, 128.37857, 1.25861, 0.45098
361, 0.13538, 0.25357, 121.00000, 3.77686, 0.96166, 0.21522, 0.00178, 1.32077, 156.56448, 1.29392, 0.58678
362, 0.24571, 0.44448, 25.00000, 3.36000, 1.52425, 0.05614, 0.00225, 1.47393, 35.24453, 1.40978, 0.44000
363, 0.23563, 0.41843, 311.00000, 3.05466, 1.28021, 0.45820, 0.00147, 1.58163, 413.70877, 1.33025, 0.50482
364, 0.16884, 0.31050, 20.00000, 3.45000, 1.09904, 0.03880, 0.00194, 1.43201, 28.58997, 1.42950, 0.35000
365, 0.18948, 0.34679, 58.00000, 3.37931, 1.18214, 0.10852, 0.00187, 1.48230, 78.15272, 1.34746, 0.39655
366, 0.10742, 0.24383, 33.00000, 4.39394, 1.08799, 0.04417, 0.00134, 1.00124, 44.35729, 1.34416, 0.48485
367, 0.08964, 0.17765, 58.00000, 4.15517, 0.74461, 0.09078, 0.00157, 1.05122, 80.22209, 1.38314, 0.53448
368, 0.18318, 0.33074, 45.00000, 3.28889, 1.10005, 0.07737, 0.00172, 1.46839, 60.80120, 1.35114, 0.46667
369, 0.13533, 0.25000, 22.00000, 4.00000, 1.02353, 0.03904, 0.00177, 1.27472, 28.65060, 1.30230, 0.50000
370, 0.13439, 0.25389, 75.00000, 3.69333, 0.94402, 0.14913, 0.00199, 1.30815, 92.28836, 1.23051, 0.60000
371, 0.11765, 0.22796, 51.00000, 4.09804, 0.94350, 0.12605, 0.00247, 1.22886, 64.99408, 1.27439, 0.50980
372, 0.08227, 0.16167, 66.00000, 4.30303, 0.70098, 0.09648, 0.00146, 1.00017, 89.18404, 1.35127, 0.51515
373, 0.13524, 0.25395, 233.00000, 3.73391, 0.95028, 0.35698, 0.00153, 1.31558, 302.91762, 1.30008, 0.49356
374, 0.21976, 0.39339, 274.00000, 3.31022, 1.30459, 0.41867, 0.00153, 1.56801, 362.18946, 1.32186, 0.50000
375, 0.12171, 0.23037, 28.00000, 3.67857, 0.86297, 0.04286, 0.00153, 1.21045, 36.31193, 1.29685, 0.64286
376, 0.09524, 0.18211, 30.00000, 3.73333, 0.69149, 0.07161, 0.00239, 0.99084, 38.61681, 1.28723, 0.36667
377, 0.13061, 0.23868, 33.00000, 3.90909, 0.94748, 0.08034, 0.00243, 1.25969, 44.73104, 1.35549, 0.45455
378, 0.12412, 0.23441, 375.00000, 3.42400, 0.80371, 0.54622, 0.00146, 1.19543, 497.07687, 1.32554, 0.46667
379, 0.12429, 0.23614, 196.00000, 3.98980, 0.94456, 0.33230, 0.00170, 1.26506, 252.75206, 1.28955, 0.53571
380, 0.15322, 0.28621, 162.00000, 3.19753, 0.91800, 0.28442, 0.00176, 1.29667, 206.20087, 1.27284, 0.53086
381, 0.15771, 0.29032, 127.00000, 3.81102, 1.11079, 0.18456, 0.00145, 1.39898, 163.51413, 1.28751, 0.51181
382, 0.16468, 0.29926, 53.00000, 3.47170, 1.04888, 0.10854, 0.00205, 1.39913, 68.67451, 1.29575, 0.43396
383, 0.09356, 0.19298, 71.00000, 4.38028, 0.85132, 0.12408, 0.00175, 1.03521, 87.66548, 1.23473, 0.52113
384, 0.06244, 0.13233, 22.00000, 4.13636, 0.56023, 0.04700, 0.00214, 0.81585, 30.61028, 1.39138, 0.45455
385, 0.20538, 0.36855, 281.00000, 3.29537, 1.21668, 0.35475, 0.00126, 1.54329, 360.32971, 1.28231, 0.44128
386, 0.11905, 0.22272, 23.00000, 3.65217, 0.83168, 0.05792, 0.00252, 1.16999, 31.23807, 1.35818, 0.47826
387, 0.19846, 0.35794, 304.00000, 3.36184, 1.20532, 0.45263, 0.00149, 1.52799, 400.57137, 1.31767, 0.50658
388, 0.10732, 0.20334, 52.00000, 4.17308, 0.85683, 0.11602, 0.00223, 1.16069, 71.55984, 1.37615, 0.55769
389, 0.15330, 0.27844, 271.00000, 3.70480, 1.03348, 0.37525, 0.00138, 1.38501, 348.65892, 1.28656, 0.52399
390, 0.16210, 0.30392, 31.00000, 3.83871, 1.18594, 0.06823, 0.00220, 1.36635, 42.42915, 1.36868, 0.67742
391, 0.14597, 0.26810, 121.00000, 3.76860, 1.01456, 0.24859, 0.00205, 1.35204, 153.77545, 1.27087, 0.52893
392, 0.14029, 0.27642, 111.00000, 4.04505, 1.12320, 0.18616, 0.00168, 1.29609, 142.94338, 1.28778, 0.45045
393, 0.12677, 0.24445, 448.00000, 3.33705, 0.81664, 0.53079, 0.00118, 1.18949, 591.82161, 1.32103, 0.46652
394, 0.13063, 0.24208, 149.00000, 3.85906, 0.93736, 0.27142, 0.00182, 1.29809, 200.39689, 1.34495, 0.53020
395, 0.15126, 0.27913, 57.00000, 3.89474, 1.09682, 0.14418, 0.00253, 1.33526, 76.52851, 1.34261, 0.47368
396, 0.12178, 0.22955, 54.00000, 3.40741, 0.78952, 0.10537, 0.00195, 1.15623, 74.42302, 1.37820, 0.46296
397, 0.19042, 0.35764, 102.00000, 3.70588, 1.33193, 0.18294, 0.00179, 1.44721, 130.58193, 1.28022, 0.40196
398, 0.13899, 0.25299, 172.00000, 3.70930, 0.94115, 0.30259, 0.00176, 1.30652, 218.38290, 1.26967, 0.51163
399, 0.13541, 0.27007, 319.00000, 2.93730, 0.79453, 0.43644, 0.00137, 1.15557, 424.66563, 1.33124, 0.49530
400, 0.11335, 0.21667, 22.00000, 3.59091, 0.79637, 0.05560, 0.00253, 1.14691, 31.02076, 1.41003, 0.36364
401, 0.19411, 0.35544, 153.00000, 3.11765, 1.11179, 0.29010, 0.00190, 1.44468, 197.80648, 1.29285, 0.49673
402, 0.13435, 0.25334, 68.00000, 3.89706, 0.99461, 0.15619, 0.00230, 1.31232, 88.78383, 1.30564, 0.52941
403, 0.17739, 0.33254, 50.00000, 3.68000, 1.23619, 0.12067, 0.00241, 1.43387, 68.69838, 1.37397, 0.64000
404, 0.18166, 0.33530, 44.00000, 3.25000, 1.10232, 0.08483, 0.00193, 1.43533, 60.46958, 1.37431, 0.47727
405, 0.34085, 0.73279, 737.00000, 1.83446, 1.34518, 0.52862, 0.00072, 1.11239, 890.09090, 1.20772, 0.37992
406, 0.16614, 0.30355, 342.00000, 3.53216, 1.07374, 0.48955, 0.00143, 1.43819, 444.69994, 1.30029, 0.52339
407, 0.12883, 0.24726, 226.00000, 3.46903, 0.85967, 0.39386, 0.00174, 1.22781, 296.89260, 1.31368, 0.48673
