iid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
204, 0.12628, 0.23756, 350.00000, 3.83429, 0.91217, 0.65927, 0.00188, 1.27627, 0.65927, 0.00188, 0.44571
205, 0.12871, 0.24011, 136.00000, 3.99265, 0.96222, 0.27047, 0.00199, 1.26600, 0.27047, 0.00199, 0.51471
206, 0.17858, 0.32887, 50.00000, 3.38000, 1.12286, 0.13299, 0.00266, 1.45586, 0.13299, 0.00266, 0.42000
207, 0.14190, 0.26154, 66.00000, 3.81818, 1.00627, 0.15550, 0.00236, 1.35133, 0.15550, 0.00236, 0.40909
208, 0.12344, 0.22841, 200.00000, 3.94500, 0.90336, 0.42238, 0.00211, 1.25174, 0.42238, 0.00211, 0.40500
209, 0.13566, 0.25690, 191.00000, 3.90576, 1.00604, 0.40965, 0.00214, 1.32136, 0.40965, 0.00214, 0.43979
210, 0.11847, 0.22261, 331.00000, 3.93051, 0.87629, 0.62076, 0.00188, 1.23811, 0.62076, 0.00188, 0.41692
211, 0.12158, 0.23383, 206.00000, 3.91262, 0.91712, 0.42235, 0.00205, 1.25530, 0.42235, 0.00205, 0.41262
212, 0.19681, 0.35794, 92.00000, 3.45652, 1.24400, 0.21042, 0.00229, 1.51791, 0.21042, 0.00229, 0.45652
213, 0.12197, 0.22733, 134.00000, 3.98507, 0.90931, 0.25722, 0.00192, 1.24377, 0.25722, 0.00192, 0.43284
214, 0.19036, 0.34456, 114.00000, 3.35088, 1.15966, 0.24640, 0.00216, 1.50476, 0.24640, 0.00216, 0.42105
215, 0.15165, 0.27714, 212.00000, 3.69811, 1.02730, 0.45155, 0.00213, 1.38867, 0.45155, 0.00213, 0.40566
216, 0.11891, 0.22659, 290.00000, 3.91034, 0.88757, 0.56457, 0.00195, 1.24291, 0.56457, 0.00195, 0.43448
217, 0.18736, 0.33953, 120.00000, 3.15833, 1.07684, 0.29214, 0.00243, 1.46487, 0.29214, 0.00243, 0.45000
218, 0.13996, 0.26220, 171.00000, 3.45614, 0.90885, 0.39190, 0.00229, 1.30423, 0.39190, 0.00229, 0.40936
219, 0.23208, 0.41229, 111.00000, 3.17117, 1.31338, 0.27171, 0.00245, 1.58788, 0.27171, 0.00245, 0.42342
220, 0.18687, 0.33793, 66.00000, 3.36364, 1.14538, 0.12084, 0.00183, 1.48673, 0.12084, 0.00183, 0.45455
221, 0.15756, 0.29666, 74.00000, 3.72973, 1.11401, 0.14224, 0.00192, 1.39989, 0.14224, 0.00192, 0.41892
222, 0.13543, 0.25335, 365.00000, 3.66027, 0.92860, 0.56806, 0.00156, 1.31252, 0.56806, 0.00156, 0.44110
223, 0.09471, 0.18900, 136.00000, 4.19853, 0.79647, 0.29680, 0.00218, 1.08042, 0.29680, 0.00218, 0.37500
224, 0.15156, 0.28533, 44.00000, 3.70455, 1.06922, 0.09360, 0.00213, 1.38245, 0.09360, 0.00213, 0.40909
225, 0.19998, 0.36834, 109.00000, 2.90826, 1.07618, 0.20505, 0.00188, 1.42414, 0.20505, 0.00188, 0.39450
226, 0.15954, 0.29805, 166.00000, 3.35542, 1.00312, 0.39331, 0.00237, 1.37254, 0.39331, 0.00237, 0.43976
227, 0.17304, 0.31919, 161.00000, 3.27950, 1.05007, 0.35832, 0.00223, 1.41907, 0.35832, 0.00223, 0.41615
228, 0.13619, 0.25151, 244.00000, 3.81557, 0.96161, 0.49905, 0.00205, 1.31057, 0.49905, 0.00205, 0.44672
229, 0.16484, 0.30788, 171.00000, 3.11111, 0.96066, 0.38001, 0.00222, 1.35694, 0.38001, 0.00222, 0.42690
230, 0.16356, 0.29884, 199.00000, 3.44724, 1.03279, 0.42603, 0.00214, 1.41955, 0.42603, 0.00214, 0.42714
231, 0.19864, 0.36573, 142.00000, 2.68310, 0.98478, 0.33897, 0.00239, 1.38458, 0.33897, 0.00239, 0.46479
232, 0.14314, 0.27506, 101.00000, 3.20792, 0.88676, 0.25921, 0.00257, 1.26367, 0.25921, 0.00257, 0.38614
233, 0.16256, 0.30090, 124.00000, 3.29032, 0.99408, 0.29651, 0.00239, 1.37622, 0.29651, 0.00239, 0.46774
234, 0.13883, 0.26052, 280.00000, 3.77500, 0.98524, 0.55215, 0.00197, 1.33809, 0.55215, 0.00197, 0.43571
235, 0.22613, 0.40870, 217.00000, 2.84793, 1.16663, 0.41520, 0.00191, 1.51005, 0.41520, 0.00191, 0.42396
236, 0.15487, 0.29268, 45.00000, 3.62222, 1.07215, 0.10164, 0.00226, 1.36604, 0.10164, 0.00226, 0.42222
237, 0.13479, 0.25241, 384.00000, 3.71094, 0.93791, 0.56130, 0.00146, 1.31270, 0.56130, 0.00146, 0.46094
238, 0.13865, 0.26107, 256.00000, 3.87500, 1.01363, 0.51624, 0.00202, 1.33652, 0.51624, 0.00202, 0.42969
239, 0.13628, 0.25402, 150.00000, 3.51333, 0.89545, 0.35834, 0.00239, 1.28827, 0.35834, 0.00239, 0.40667
240, 0.25156, 0.45036, 156.00000, 2.78846, 1.25985, 0.29576, 0.00190, 1.52340, 0.29576, 0.00190, 0.47436
241, 0.15986, 0.29666, 128.00000, 3.54688, 1.05636, 0.30933, 0.00242, 1.40442, 0.30933, 0.00242, 0.38281
242, 0.12804, 0.24838, 117.00000, 3.99145, 0.99564, 0.14665, 0.00125, 1.27678, 0.14665, 0.00125, 0.42735
243, 0.26158, 0.47135, 132.00000, 2.43939, 1.15420, 0.17054, 0.00129, 1.46802, 0.17054, 0.00129, 0.52273
244, 0.17955, 0.33078, 48.00000, 3.16667, 1.05857, 0.08208, 0.00171, 1.42622, 0.08208, 0.00171, 0.43750
245, 0.17032, 0.31575, 240.00000, 3.10833, 0.98351, 0.29423, 0.00123, 1.37935, 0.29423, 0.00123, 0.46667
246, 0.13432, 0.25764, 124.00000, 3.93548, 1.01806, 0.20585, 0.00166, 1.31129, 0.20585, 0.00166, 0.40323
247, 0.35556, 0.88889, 5.00000, 1.80000, 1.78885, 0.01286, 0.00257, 0.50040, 0.01286, 0.00257, 0.40000
248, 0.13063, 0.25553, 160.00000, 3.67500, 0.94203, 0.30175, 0.00189, 1.26785, 0.30175, 0.00189, 0.45625
249, 0.19311, 0.34824, 130.00000, 3.24615, 1.13480, 0.24074, 0.00185, 1.50145, 0.24074, 0.00185, 0.36923
250, 0.17244, 0.31819, 197.00000, 3.47716, 1.10921, 0.34537, 0.00175, 1.44805, 0.34537, 0.00175, 0.41624
251, 0.11446, 0.23179, 46.00000, 4.26087, 0.99855, 0.08609, 0.00187, 1.16717, 0.08609, 0.00187, 0.32609
252, 0.19462, 0.35502, 158.00000, 2.94304, 1.04816, 0.27647, 0.00175, 1.44286, 0.27647, 0.00175, 0.42405
253, 0.19631, 0.36622, 26.00000, 3.69231, 1.37896, 0.04343, 0.00167, 1.35025, 0.04343, 0.00167, 0.50000
254, 0.24300, 0.43759, 62.00000, 2.45161, 1.08155, 0.12859, 0.00207, 1.42661, 0.12859, 0.00207, 0.53226
255, 0.17732, 0.32380, 172.00000, 3.36047, 1.09130, 0.24493, 0.00142, 1.46126, 0.24493, 0.00142, 0.45930
256, 0.15899, 0.29721, 16.00000, 3.56250, 1.09354, 0.03874, 0.00242, 1.39174, 0.03874, 0.00242, 0.37500
257, 0.13302, 0.24607, 303.00000, 3.74587, 0.92327, 0.44841, 0.00148, 1.30275, 0.44841, 0.00148, 0.45545
258, 0.13949, 0.26119, 509.00000, 3.80354, 0.99443, 0.60784, 0.00119, 1.34300, 0.60784, 0.00119, 0.42240
259, 0.23538, 0.42294, 162.00000, 2.68519, 1.13921, 0.21591, 0.00133, 1.50057, 0.21591, 0.00133, 0.46914
260, 0.26237, 0.46880, 127.00000, 2.57480, 1.21184, 0.20028, 0.00158, 1.50997, 0.20028, 0.00158, 0.43307
261, 0.28457, 0.51490, 43.00000, 2.55814, 1.33278, 0.05807, 0.00135, 1.49364, 0.05807, 0.00135, 0.55814
262, 0.16135, 0.30306, 66.00000, 3.71212, 1.13361, 0.11059, 0.00168, 1.41288, 0.11059, 0.00168, 0.45455
263, 0.34660, 0.67680, 19.00000, 2.15789, 1.50049, 0.03348, 0.00176, 1.19427, 0.03348, 0.00176, 0.47368
264, 0.17865, 0.33115, 101.00000, 2.74257, 0.91273, 0.15640, 0.00155, 1.30361, 0.15640, 0.00155, 0.49505
265, 0.12409, 0.22970, 227.00000, 3.86344, 0.88938, 0.46665, 0.00206, 1.26030, 0.46665, 0.00206, 0.39648
266, 0.28451, 0.51028, 35.00000, 2.71429, 1.40527, 0.05200, 0.00149, 1.54196, 0.05200, 0.00149, 0.40000
267, 0.15771, 0.30941, 9.00000, 3.44444, 1.13039, 0.01981, 0.00220, 1.21489, 0.01981, 0.00220, 0.55556
268, 0.14978, 0.28121, 255.00000, 3.79216, 1.06849, 0.34196, 0.00134, 1.38053, 0.34196, 0.00134, 0.44706
269, 0.12786, 0.24065, 315.00000, 3.92698, 0.94653, 0.36060, 0.00114, 1.28725, 0.36060, 0.00114, 0.41587
270, 0.14139, 0.26207, 136.00000, 3.59559, 0.94578, 0.19485, 0.00143, 1.33116, 0.19485, 0.00143, 0.45588
271, 0.20118, 0.36247, 211.00000, 3.23223, 1.17437, 0.28907, 0.00137, 1.52270, 0.28907, 0.00137, 0.48341
272, 0.09980, 0.19324, 198.00000, 4.26263, 0.82580, 0.26222, 0.00132, 1.11255, 0.26222, 0.00132, 0.47475
273, 0.15320, 0.28120, 223.00000, 3.56951, 1.00600, 0.38765, 0.00174, 1.38472, 0.38765, 0.00174, 0.46188
274, 0.14584, 0.27460, 190.00000, 3.50000, 0.96362, 0.32915, 0.00173, 1.32975, 0.32915, 0.00173, 0.42632
275, 0.11553, 0.22431, 268.00000, 4.01119, 0.90145, 0.37884, 0.00141, 1.22221, 0.37884, 0.00141, 0.44403
276, 0.17047, 0.31596, 298.00000, 3.69799, 1.17037, 0.42898, 0.00144, 1.44892, 0.42898, 0.00144, 0.42282
277, 0.16844, 0.30953, 71.00000, 3.46479, 1.08009, 0.13574, 0.00191, 1.43910, 0.13574, 0.00191, 0.46479
278, 0.19622, 0.35429, 60.00000, 3.23333, 1.15519, 0.10529, 0.00175, 1.50894, 0.10529, 0.00175, 0.50000
279, 0.18245, 0.33396, 28.00000, 3.28571, 1.11744, 0.06226, 0.00222, 1.44908, 0.06226, 0.00222, 0.42857
280, 0.18459, 0.33504, 85.00000, 3.18824, 1.07453, 0.15621, 0.00184, 1.46159, 0.15621, 0.00184, 0.41176
281, 0.14983, 0.28350, 146.00000, 3.14384, 0.89435, 0.28388, 0.00194, 1.29038, 0.28388, 0.00194, 0.45205
282, 0.13893, 0.25818, 232.00000, 3.68534, 0.95353, 0.38190, 0.00165, 1.33065, 0.38190, 0.00165, 0.44828
283, 0.14162, 0.26353, 177.00000, 3.71751, 0.98245, 0.28484, 0.00161, 1.34966, 0.28484, 0.00161, 0.43503
284, 0.17759, 0.32689, 193.00000, 3.16062, 1.03587, 0.35351, 0.00183, 1.41635, 0.35351, 0.00183, 0.51813
285, 0.09976, 0.20311, 162.00000, 4.26543, 0.86902, 0.24673, 0.00152, 1.10853, 0.24673, 0.00152, 0.44444
286, 0.17368, 0.31944, 481.00000, 3.65696, 1.16940, 0.52523, 0.00109, 1.46415, 0.52523, 0.00109, 0.45738
287, 0.13114, 0.25010, 78.00000, 3.58974, 0.90361, 0.14695, 0.00188, 1.27411, 0.14695, 0.00188, 0.44872
288, 0.17686, 0.32334, 478.00000, 3.44142, 1.11391, 0.57220, 0.00120, 1.46729, 0.57220, 0.00120, 0.44770
289, 0.23165, 0.41321, 259.00000, 2.98069, 1.23405, 0.30741, 0.00119, 1.56100, 0.30741, 0.00119, 0.50193
290, 0.16050, 0.29987, 96.00000, 3.11458, 0.93887, 0.20798, 0.00217, 1.31413, 0.20798, 0.00217, 0.42708
291, 0.14994, 0.28065, 127.00000, 3.37008, 0.94955, 0.24555, 0.00193, 1.33819, 0.24555, 0.00193, 0.46457
292, 0.14203, 0.26709, 114.00000, 3.66667, 0.98364, 0.14064, 0.00123, 1.34230, 0.14064, 0.00123, 0.50000
293, 0.11028, 0.21392, 147.00000, 3.80272, 0.81627, 0.24502, 0.00167, 1.17523, 0.24502, 0.00167, 0.44218
294, 0.19032, 0.34764, 485.00000, 3.15670, 1.09854, 0.57857, 0.00119, 1.46515, 0.57857, 0.00119, 0.44948
295, 0.15614, 0.29297, 77.00000, 3.40260, 1.00341, 0.12851, 0.00167, 1.35454, 0.12851, 0.00167, 0.46753
296, 0.11667, 0.22361, 6.00000, 3.33333, 0.81650, 0.01134, 0.00189, 1.01140, 0.01134, 0.00189, 0.50000
297, 0.09697, 0.18182, 50.00000, 3.96000, 0.72731, 0.08999, 0.00180, 1.05124, 0.08999, 0.00180, 0.52000
298, 0.13556, 0.25461, 194.00000, 3.76804, 0.96187, 0.31002, 0.00160, 1.32283, 0.31002, 0.00160, 0.42784
299, 0.22584, 0.40452, 73.00000, 2.93151, 1.19407, 0.10343, 0.00142, 1.52885, 0.10343, 0.00142, 0.47945
300, 0.14786, 0.27455, 431.00000, 3.63109, 0.99807, 0.45923, 0.00107, 1.37019, 0.45923, 0.00107, 0.46404
301, 0.18109, 0.33193, 230.00000, 3.30435, 1.09922, 0.28471, 0.00124, 1.45229, 0.28471, 0.00124, 0.48261
302, 0.10655, 0.20504, 297.00000, 4.16162, 0.85472, 0.37213, 0.00125, 1.16934, 0.37213, 0.00125, 0.44781
303, 0.13327, 0.26182, 134.00000, 3.68657, 0.96882, 0.16888, 0.00126, 1.26522, 0.16888, 0.00126, 0.41791
304, 0.14330, 0.26717, 149.00000, 3.53691, 0.94814, 0.17542, 0.00118, 1.33600, 0.17542, 0.00118, 0.44966
305, 0.14736, 0.27595, 87.00000, 3.64368, 1.01130, 0.11980, 0.00138, 1.34767, 0.11980, 0.00138, 0.40230
306, 0.12112, 0.23229, 96.00000, 3.94792, 0.92189, 0.11138, 0.00116, 1.25279, 0.11138, 0.00116, 0.44792
307, 0.14745, 0.27749, 188.00000, 3.51596, 0.97824, 0.22995, 0.00122, 1.34558, 0.22995, 0.00122, 0.47872
308, 0.23258, 0.42176, 30.00000, 2.96667, 1.27261, 0.04270, 0.00142, 1.47852, 0.04270, 0.00142, 0.46667
309, 0.25982, 0.46503, 28.00000, 2.85714, 1.35303, 0.03563, 0.00127, 1.55909, 0.03563, 0.00127, 0.35714
310, 0.12575, 0.24500, 145.00000, 3.60000, 0.88506, 0.18002, 0.00124, 1.22952, 0.18002, 0.00124, 0.50345
311, 0.12715, 0.24370, 75.00000, 3.68000, 0.90285, 0.10039, 0.00134, 1.26162, 0.10039, 0.00134, 0.41333
312, 0.19106, 0.34437, 80.00000, 3.16250, 1.09595, 0.11646, 0.00146, 1.47087, 0.11646, 0.00146, 0.57500
313, 0.11201, 0.22269, 350.00000, 4.24571, 0.94682, 0.42226, 0.00121, 1.17099, 0.42226, 0.00121, 0.42571
314, 0.00000, 0.00000, 5.00000, 1.00000, 0.00000, 0.01280, 0.00256, 0.00000, 0.01280, 0.00256, 0.40000
315, 0.10844, 0.20803, 160.00000, 4.10000, 0.85561, 0.21622, 0.00135, 1.17556, 0.21622, 0.00135, 0.43125
316, 0.09540, 0.19064, 112.00000, 4.19643, 0.80359, 0.18142, 0.00162, 1.06490, 0.18142, 0.00162, 0.47321
317, 0.11369, 0.21805, 102.00000, 3.91176, 0.85715, 0.24111, 0.00236, 1.21267, 0.24111, 0.00236, 0.38235
318, 0.08480, 0.18532, 298.00000, 4.46644, 0.82911, 0.52868, 0.00177, 0.98036, 0.52868, 0.00177, 0.42617
319, 0.18784, 0.34102, 168.00000, 3.27381, 1.11979, 0.21673, 0.00129, 1.48681, 0.21673, 0.00129, 0.42857
320, 0.15741, 0.31693, 20.00000, 4.05000, 1.31689, 0.05064, 0.00253, 1.16552, 0.05064, 0.00253, 0.40000
321, 0.17910, 0.33074, 169.00000, 3.13018, 1.03836, 0.20783, 0.00123, 1.42126, 0.20783, 0.00123, 0.48521
322, 0.17127, 0.31591, 218.00000, 3.08716, 0.97750, 0.27221, 0.00125, 1.38066, 0.27221, 0.00125, 0.47706
323, 0.20761, 0.37534, 240.00000, 2.93333, 1.10331, 0.27931, 0.00116, 1.48782, 0.27931, 0.00116, 0.46667
324, 0.23220, 0.41399, 125.00000, 3.13600, 1.30349, 0.16566, 0.00133, 1.57670, 0.16566, 0.00133, 0.40000
325, 0.28369, 0.50735, 128.00000, 2.54688, 1.29724, 0.17167, 0.00134, 1.54065, 0.17167, 0.00134, 0.44531
326, 0.18900, 0.34291, 175.00000, 3.36000, 1.15550, 0.20395, 0.00117, 1.50036, 0.20395, 0.00117, 0.45714
327, 0.17429, 0.31743, 175.00000, 3.37714, 1.07508, 0.19736, 0.00113, 1.45423, 0.19736, 0.00113, 0.45714
328, 0.16105, 0.29652, 295.00000, 3.42373, 1.01692, 0.36209, 0.00123, 1.40441, 0.36209, 0.00123, 0.45763
329, 0.16030, 0.29665, 45.00000, 3.33333, 1.00000, 0.06393, 0.00142, 1.38512, 0.06393, 0.00142, 0.51111
330, 0.21282, 0.38287, 41.00000, 3.02439, 1.17234, 0.07146, 0.00174, 1.51969, 0.07146, 0.00174, 0.48780
331, 0.14071, 0.26318, 113.00000, 3.53982, 0.93575, 0.13434, 0.00119, 1.31854, 0.13434, 0.00119, 0.50442
332, 0.14803, 0.27496, 143.00000, 3.46154, 0.95511, 0.17184, 0.00120, 1.34859, 0.17184, 0.00120, 0.46154
333, 0.15626, 0.28890, 251.00000, 3.59363, 1.04029, 0.30346, 0.00121, 1.40459, 0.30346, 0.00121, 0.47012
334, 0.18714, 0.34252, 64.00000, 3.35938, 1.15974, 0.08965, 0.00140, 1.47411, 0.08965, 0.00140, 0.45312
335, 0.21839, 0.40139, 21.00000, 2.76190, 1.13599, 0.02702, 0.00129, 1.41780, 0.02702, 0.00129, 0.38095
336, 0.25273, 0.45710, 43.00000, 2.62791, 1.21544, 0.06266, 0.00146, 1.52271, 0.06266, 0.00146, 0.46512
337, 0.23045, 0.41574, 18.00000, 3.00000, 1.28338, 0.03404, 0.00189, 1.46482, 0.03404, 0.00189, 0.38889
338, 0.24784, 0.44325, 91.00000, 2.65934, 1.18528, 0.13587, 0.00149, 1.49965, 0.13587, 0.00149, 0.43956
339, 0.18412, 0.33811, 47.00000, 3.25532, 1.11254, 0.06360, 0.00135, 1.41457, 0.06360, 0.00135, 0.48936
340, 0.17754, 0.32684, 189.00000, 3.58730, 1.17557, 0.22338, 0.00118, 1.47153, 0.22338, 0.00118, 0.44974
341, 0.27273, 0.48685, 11.00000, 3.09091, 1.57826, 0.02437, 0.00222, 1.54660, 0.02437, 0.00222, 0.27273
342, 0.22748, 0.40726, 52.00000, 2.92308, 1.20206, 0.07669, 0.00147, 1.52576, 0.07669, 0.00147, 0.55769
343, 0.20607, 0.37005, 124.00000, 3.09677, 1.15061, 0.16921, 0.00136, 1.51842, 0.16921, 0.00136, 0.43548
344, 0.16101, 0.30523, 55.00000, 3.65455, 1.12576, 0.06738, 0.00123, 1.39716, 0.06738, 0.00123, 0.45455
345, 0.18448, 0.34532, 65.00000, 3.40000, 1.18322, 0.10064, 0.00155, 1.43572, 0.10064, 0.00155, 0.49231
346, 0.15913, 0.29643, 126.00000, 3.64286, 1.08417, 0.18043, 0.00143, 1.41127, 0.18043, 0.00143, 0.46825
347, 0.16268, 0.30416, 137.00000, 3.51095, 1.07181, 0.19938, 0.00146, 1.40725, 0.19938, 0.00146, 0.43066
348, 0.14565, 0.28381, 27.00000, 3.29630, 0.95333, 0.04176, 0.00155, 1.23594, 0.04176, 0.00155, 0.40741
349, 0.21362, 0.38490, 31.00000, 2.90323, 1.13592, 0.04770, 0.00154, 1.49159, 0.04770, 0.00154, 0.48387
350, 0.20911, 0.38166, 41.00000, 3.14634, 1.21575, 0.06045, 0.00147, 1.48575, 0.06045, 0.00147, 0.58537
351, 0.23148, 0.42391, 20.00000, 2.70000, 1.17429, 0.03952, 0.00198, 1.47371, 0.03952, 0.00198, 0.45000
352, 0.35455, 0.69781, 26.00000, 2.11538, 1.50537, 0.03713, 0.00143, 1.26215, 0.03713, 0.00143, 0.46154
353, 0.30672, 0.55494, 14.00000, 2.42857, 1.39859, 0.02767, 0.00198, 1.49440, 0.02767, 0.00198, 0.57143
354, 0.14979, 0.27874, 72.00000, 3.48611, 0.97855, 0.11814, 0.00164, 1.35229, 0.11814, 0.00164, 0.48611
355, 0.18659, 0.34075, 41.00000, 2.92683, 1.00971, 0.06774, 0.00165, 1.40368, 0.06774, 0.00165, 0.53659
356, 0.13647, 0.25984, 97.00000, 3.38144, 0.88321, 0.24485, 0.00252, 1.25675, 0.24485, 0.00252, 0.38144
357, 0.09694, 0.19587, 264.00000, 4.29167, 0.84219, 0.48337, 0.00183, 1.09077, 0.48337, 0.00183, 0.45455
358, 0.24053, 0.43353, 143.00000, 2.61538, 1.13784, 0.19294, 0.00135, 1.49512, 0.19294, 0.00135, 0.49650
359, 0.20194, 0.37192, 18.00000, 3.50000, 1.33945, 0.02150, 0.00119, 1.38234, 0.02150, 0.00119, 0.61111
360, 0.24375, 0.43750, 10.00000, 3.20000, 1.47573, 0.01602, 0.00160, 1.55711, 0.01602, 0.00160, 0.30000
361, 0.24857, 0.46511, 10.00000, 3.50000, 1.71594, 0.01404, 0.00140, 1.22061, 0.01404, 0.00140, 0.50000
362, 0.26356, 0.47413, 28.00000, 2.82143, 1.36228, 0.04262, 0.00152, 1.50958, 0.04262, 0.00152, 0.32143
363, 0.20678, 0.37646, 47.00000, 2.72340, 1.03634, 0.11806, 0.00251, 1.40226, 0.11806, 0.00251, 0.31915
364, 0.22168, 0.40806, 37.00000, 2.67568, 1.10690, 0.10102, 0.00273, 1.42071, 0.10102, 0.00273, 0.29730
365, 0.19318, 0.34824, 48.00000, 3.20833, 1.12908, 0.12715, 0.00265, 1.49363, 0.12715, 0.00265, 0.37500
366, 0.16371, 0.29794, 47.00000, 3.34043, 1.00599, 0.14330, 0.00305, 1.39254, 0.14330, 0.00305, 0.38298
367, 0.14144, 0.26443, 170.00000, 3.45882, 0.91733, 0.40451, 0.00238, 1.31279, 0.40451, 0.00238, 0.44706
368, 0.29415, 0.57177, 31.00000, 1.90323, 1.10619, 0.07577, 0.00244, 1.20676, 0.07577, 0.00244, 0.35484
369, 0.26006, 0.46520, 55.00000, 2.63636, 1.23773, 0.11212, 0.00204, 1.50826, 0.11212, 0.00204, 0.29091
370, 0.22564, 0.40838, 39.00000, 2.82051, 1.16691, 0.07574, 0.00194, 1.50807, 0.07574, 0.00194, 0.38462
371, 0.22839, 0.40714, 67.00000, 3.16418, 1.29798, 0.16900, 0.00252, 1.57249, 0.16900, 0.00252, 0.43284
372, 0.14314, 0.27689, 34.00000, 3.52941, 0.99195, 0.08817, 0.00259, 1.29974, 0.08817, 0.00259, 0.29412
373, 0.17971, 0.32970, 39.00000, 2.89744, 0.96777, 0.10765, 0.00276, 1.35668, 0.10765, 0.00276, 0.38462
374, 0.27636, 0.49960, 11.00000, 2.27273, 1.19087, 0.03345, 0.00304, 1.34211, 0.03345, 0.00304, 0.45455
375, 0.29179, 0.57349, 23.00000, 1.95652, 1.14726, 0.07096, 0.00309, 1.29054, 0.07096, 0.00309, 0.30435
376, 0.13113, 0.26307, 24.00000, 2.83333, 0.76139, 0.06265, 0.00261, 1.03780, 0.06265, 0.00261, 0.29167
377, 0.25824, 0.47649, 13.00000, 2.15385, 1.06819, 0.04272, 0.00329, 1.22028, 0.04272, 0.00329, 0.23077
378, 0.15478, 0.29064, 101.00000, 3.72277, 1.08737, 0.23662, 0.00234, 1.38297, 0.23662, 0.00234, 0.43564
379, 0.22347, 0.40004, 43.00000, 2.97674, 1.20492, 0.11694, 0.00272, 1.53542, 0.11694, 0.00272, 0.41860
380, 0.15364, 0.28366, 116.00000, 3.33621, 0.95046, 0.28261, 0.00244, 1.35252, 0.28261, 0.00244, 0.41379
381, 0.15423, 0.28554, 100.00000, 3.55000, 1.01876, 0.21544, 0.00215, 1.38779, 0.21544, 0.00215, 0.43000
382, 0.15358, 0.28532, 111.00000, 3.59459, 1.03025, 0.25067, 0.00226, 1.37378, 0.25067, 0.00226, 0.42342
383, 0.21573, 0.42505, 31.00000, 2.06452, 0.89202, 0.07865, 0.00254, 1.14761, 0.07865, 0.00254, 0.38710
384, 0.19490, 0.36129, 69.00000, 2.78261, 1.01271, 0.18096, 0.00262, 1.39659, 0.18096, 0.00262, 0.34783
385, 0.16222, 0.30101, 208.00000, 3.56250, 1.07494, 0.47112, 0.00227, 1.41849, 0.47112, 0.00227, 0.45673
386, 0.17865, 0.33420, 87.00000, 2.81609, 0.94658, 0.22773, 0.00262, 1.33899, 0.22773, 0.00262, 0.40230
387, 0.16182, 0.29633, 65.00000, 3.38462, 1.01076, 0.17999, 0.00277, 1.39613, 0.17999, 0.00277, 0.38462
388, 0.21802, 0.40793, 28.00000, 2.39286, 0.99403, 0.08659, 0.00309, 1.34701, 0.08659, 0.00309, 0.39286
389, 0.16249, 0.29915, 27.00000, 3.44444, 1.05003, 0.07216, 0.00267, 1.39431, 0.07216, 0.00267, 0.44444
390, 0.22500, 0.41458, 10.00000, 3.20000, 1.39841, 0.02627, 0.00263, 1.33218, 0.02627, 0.00263, 0.40000
391, 0.18707, 0.34579, 59.00000, 2.74576, 0.95761, 0.16042, 0.00272, 1.35686, 0.16042, 0.00272, 0.38983
392, 0.15627, 0.28395, 68.00000, 3.54412, 1.01384, 0.17241, 0.00254, 1.38978, 0.17241, 0.00254, 0.32353
393, 0.15414, 0.28421, 192.00000, 3.41146, 0.97211, 0.44085, 0.00230, 1.36396, 0.44085, 0.00230, 0.42188
394, 0.19583, 0.35355, 12.00000, 3.33333, 1.23091, 0.03783, 0.00315, 1.51711, 0.03783, 0.00315, 0.16667
395, 0.21096, 0.38466, 56.00000, 2.58929, 1.00502, 0.14124, 0.00252, 1.38524, 0.14124, 0.00252, 0.41071
396, 0.22929, 0.41064, 54.00000, 2.81481, 1.16674, 0.16381, 0.00303, 1.49792, 0.16381, 0.00303, 0.42593
397, 0.20161, 0.36921, 12.00000, 2.58333, 0.99620, 0.03796, 0.00316, 1.30861, 0.03796, 0.00316, 0.33333
398, 0.27208, 0.49828, 26.00000, 2.07692, 1.05539, 0.07588, 0.00292, 1.30834, 0.07588, 0.00292, 0.46154
399, 0.15058, 0.28122, 89.00000, 3.30337, 0.93425, 0.22609, 0.00254, 1.33127, 0.22609, 0.00254, 0.44944
400, 0.24830, 0.45497, 18.00000, 2.72222, 1.27443, 0.05179, 0.00288, 1.37850, 0.05179, 0.00288, 0.33333
401, 0.21973, 0.40110, 76.00000, 2.80263, 1.13160, 0.20521, 0.00270, 1.46052, 0.20521, 0.00270, 0.40789
402, 0.15792, 0.29056, 170.00000, 3.46471, 1.00968, 0.38395, 0.00226, 1.39750, 0.38395, 0.00226, 0.41176
403, 0.14635, 0.27546, 201.00000, 3.42786, 0.94658, 0.45637, 0.00227, 1.32834, 0.45637, 0.00227, 0.43781
404, 0.12853, 0.23957, 101.00000, 3.67327, 0.88441, 0.25133, 0.00249, 1.27056, 0.25133, 0.00249, 0.36634
405, 0.15948, 0.29380, 344.00000, 3.31395, 0.97504, 0.57776, 0.00168, 1.37735, 0.57776, 0.00168, 0.42733
406, 0.21837, 0.39616, 49.00000, 2.44898, 0.98025, 0.09477, 0.00193, 1.32813, 0.09477, 0.00193, 0.40816
407, 0.21705, 0.39696, 43.00000, 2.51163, 1.00882, 0.09144, 0.00213, 1.39051, 0.09144, 0.00213, 0.39535
